case_id,position_id,ts_recv_utc,seconds_before_decision,raw_i5,aligned_i5,spread_ticks
F004_PID000000992,992,2020-10-26T01:08:50.443201792+00:00,69.556798208,-0.04072398190045249,-0.04072398190045249,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:50.468260864+00:00,69.531739136,-0.03837471783295711,-0.03837471783295711,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:50.484217600+00:00,69.5157824,-0.036036036036036036,-0.036036036036036036,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:50.484337408+00:00,69.515662592,-0.033860045146726865,-0.033860045146726865,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:50.484369664+00:00,69.515630336,-0.025056947608200455,-0.025056947608200455,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:50.484560128+00:00,69.515439872,-0.02040816326530612,-0.02040816326530612,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:50.484644608+00:00,69.515355392,-0.01580135440180587,-0.01580135440180587,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:50.484747776+00:00,69.515252224,-0.013574660633484163,-0.013574660633484163,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:50.485554688+00:00,69.514445312,-0.00909090909090909,-0.00909090909090909,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:50.523442432+00:00,69.476557568,-0.011337868480725623,-0.011337868480725623,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:50.554210304+00:00,69.445789696,-0.00909090909090909,-0.00909090909090909,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:50.568573440+00:00,69.43142656,-0.018018018018018018,-0.018018018018018018,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:50.579259648+00:00,69.420740352,-0.020224719101123594,-0.020224719101123594,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:50.579290368+00:00,69.420709632,-0.02252252252252252,-0.02252252252252252,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:50.579909888+00:00,69.420090112,-0.04367816091954023,-0.04367816091954023,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:50.592295936+00:00,69.407704064,-0.04849884526558892,-0.04849884526558892,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:50.592438528+00:00,69.407561472,-0.05336426914153132,-0.05336426914153132,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:50.618370816+00:00,69.381629184,-0.04449648711943794,-0.04449648711943794,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:50.623739648+00:00,69.376260352,-0.039627039627039624,-0.039627039627039624,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:50.623867392+00:00,69.376132608,-0.037383177570093455,-0.037383177570093455,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:50.623918336+00:00,69.376081664,-0.03255813953488372,-0.03255813953488372,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:50.629211136+00:00,69.370788864,-0.030303030303030304,-0.030303030303030304,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:50.629245184+00:00,69.370754816,-0.027906976744186046,-0.027906976744186046,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:50.859319808+00:00,69.140680192,-0.030303030303030304,-0.030303030303030304,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:50.859482624+00:00,69.140517376,-0.03255813953488372,-0.03255813953488372,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:50.859526656+00:00,69.140473344,-0.03480278422273782,-0.03480278422273782,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:51.685669888+00:00,68.314330112,-0.032407407407407406,-0.032407407407407406,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:51.685838848+00:00,68.314161152,-0.030162412993039442,-0.030162412993039442,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:51.685883392+00:00,68.314116608,-0.027906976744186046,-0.027906976744186046,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:51.685975808+00:00,68.314024192,-0.02564102564102564,-0.02564102564102564,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:51.686329600+00:00,68.3136704,-0.027906976744186046,-0.027906976744186046,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:51.686375936+00:00,68.313624064,-0.030162412993039442,-0.030162412993039442,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:51.686515456+00:00,68.313484544,-0.03255813953488372,-0.03255813953488372,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:51.686568192+00:00,68.313431808,-0.025404157043879907,-0.025404157043879907,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:51.686702848+00:00,68.313297152,-0.023148148148148147,-0.023148148148148147,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:51.686746624+00:00,68.313253376,-0.020785219399538105,-0.020785219399538105,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:51.686842880+00:00,68.31315712,-0.018518518518518517,-0.018518518518518517,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:51.734903296+00:00,68.265096704,-0.013953488372093023,-0.013953488372093023,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:51.735046656+00:00,68.264953344,0.004739336492890996,0.004739336492890996,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:51.809385984+00:00,68.190614016,0.004739336492890996,0.004739336492890996,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:52.622661888+00:00,67.377338112,0.002364066193853428,0.002364066193853428,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:52.622810880+00:00,67.37718912,0.0,0.0,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:52.622963200+00:00,67.3770368,-0.002364066193853428,-0.002364066193853428,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:52.623024384+00:00,67.376975616,-0.02088167053364269,-0.02088167053364269,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:52.623169024+00:00,67.376830976,-0.023148148148148147,-0.023148148148148147,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:52.623215360+00:00,67.37678464,-0.025404157043879907,-0.025404157043879907,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:52.623301376+00:00,67.376698624,-0.023148148148148147,-0.023148148148148147,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:53.129930240+00:00,66.87006976,-0.025404157043879907,-0.025404157043879907,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:53.130076672+00:00,66.869923328,-0.023148148148148147,-0.023148148148148147,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:53.130123008+00:00,66.869876992,-0.02088167053364269,-0.02088167053364269,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:53.130263296+00:00,66.869736704,-0.018604651162790697,-0.018604651162790697,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:53.130320896+00:00,66.869679104,-0.02088167053364269,-0.02088167053364269,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:53.130433792+00:00,66.869566208,-0.023148148148148147,-0.023148148148148147,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:53.436244736+00:00,66.563755264,-0.027649769585253458,-0.027649769585253458,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:53.437629440+00:00,66.56237056,-0.029885057471264367,-0.029885057471264367,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:53.754990080+00:00,66.24500992,-0.027649769585253458,-0.027649769585253458,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:53.920607232+00:00,66.079392768,-0.025404157043879907,-0.025404157043879907,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:53.920740864+00:00,66.079259136,-0.023148148148148147,-0.023148148148148147,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:53.920844800+00:00,66.0791552,-0.02088167053364269,-0.02088167053364269,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.137780480+00:00,65.86221952,-0.016317016317016316,-0.016317016317016316,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.137967872+00:00,65.862032128,-0.013953488372093023,-0.013953488372093023,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.137997312+00:00,65.862002688,0.004739336492890996,0.004739336492890996,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.427276544+00:00,65.572723456,0.009523809523809525,0.009523809523809525,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.427471360+00:00,65.57252864,0.007125890736342043,0.007125890736342043,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.427521536+00:00,65.572478464,0.009478672985781991,0.009478672985781991,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.427921152+00:00,65.572078848,0.009478672985781991,0.009478672985781991,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.427973120+00:00,65.57202688,0.009523809523809525,0.009523809523809525,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.428083200+00:00,65.5719168,0.011876484560570071,0.011876484560570071,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.428232704+00:00,65.571767296,0.014285714285714285,0.014285714285714285,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.428316672+00:00,65.571683328,0.016706443914081145,0.016706443914081145,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.428389632+00:00,65.571610368,0.019138755980861243,0.019138755980861243,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.428515840+00:00,65.57148416,0.016706443914081145,0.016706443914081145,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.428561152+00:00,65.571438848,0.026004728132387706,0.026004728132387706,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.428594432+00:00,65.571405568,0.02830188679245283,0.02830188679245283,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.428646912+00:00,65.571353088,0.035629453681710214,0.035629453681710214,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.428701696+00:00,65.571298304,0.03317535545023697,0.03317535545023697,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.440361472+00:00,65.559638528,0.035629453681710214,0.035629453681710214,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.515641856+00:00,65.484358144,0.058004640371229696,0.058004640371229696,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.568434944+00:00,65.431565056,0.06666666666666667,0.06666666666666667,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.568823808+00:00,65.431176192,0.06666666666666667,0.06666666666666667,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.568847360+00:00,65.43115264,-0.04722792607802875,-0.04722792607802875,1.9999999999997797
F004_PID000000992,992,2020-10-26T01:08:54.569038336+00:00,65.430961664,-0.045081967213114756,-0.045081967213114756,1.9999999999997797
F004_PID000000992,992,2020-10-26T01:08:54.569193472+00:00,65.430806528,-0.04081632653061224,-0.04081632653061224,1.9999999999997797
F004_PID000000992,992,2020-10-26T01:08:54.569483264+00:00,65.430516736,-0.04081632653061224,-0.04081632653061224,1.9999999999997797
F004_PID000000992,992,2020-10-26T01:08:54.581481472+00:00,65.418518528,-0.04081632653061224,-0.04081632653061224,1.9999999999997797
F004_PID000000992,992,2020-10-26T01:08:54.628520704+00:00,65.371479296,-0.04665314401622718,-0.04665314401622718,1.9999999999997797
F004_PID000000992,992,2020-10-26T01:08:54.628638464+00:00,65.371361536,-0.04878048780487805,-0.04878048780487805,1.9999999999997797
F004_PID000000992,992,2020-10-26T01:08:54.721650688+00:00,65.278349312,0.06363636363636363,0.06363636363636363,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.721898496+00:00,65.278101504,0.061224489795918366,0.061224489795918366,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.721959424+00:00,65.278040576,0.058823529411764705,0.058823529411764705,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.722033152+00:00,65.277966848,0.05454545454545454,0.05454545454545454,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.722063616+00:00,65.277936384,0.05215419501133787,0.05215419501133787,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.722164480+00:00,65.27783552,0.04740406320541761,0.04740406320541761,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.722206976+00:00,65.277793024,0.0387243735763098,0.0387243735763098,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.722267136+00:00,65.277732864,0.0365296803652968,0.0365296803652968,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.722310400+00:00,65.2776896,0.03416856492027335,0.03416856492027335,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.722361088+00:00,65.277638912,0.031818181818181815,0.031818181818181815,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.722497024+00:00,65.277502976,0.013392857142857142,0.013392857142857142,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.723265536+00:00,65.276734464,0.013392857142857142,0.013392857142857142,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.724196096+00:00,65.275803904,0.015659955257270694,0.015659955257270694,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.724328448+00:00,65.275671552,0.017937219730941704,0.017937219730941704,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.725064960+00:00,65.27493504,0.020224719101123594,0.020224719101123594,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.734709248+00:00,65.265290752,0.020224719101123594,0.020224719101123594,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.735660288+00:00,65.264339712,0.017937219730941704,0.017937219730941704,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.735712512+00:00,65.264287488,0.015659955257270694,0.015659955257270694,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.735812352+00:00,65.264187648,0.013452914798206279,0.013452914798206279,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.735855872+00:00,65.264144128,0.011185682326621925,0.011185682326621925,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.735896832+00:00,65.264103168,0.008968609865470852,0.008968609865470852,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.784766976+00:00,65.215233024,0.0,0.0,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.784936192+00:00,65.215063808,-0.002257336343115124,-0.002257336343115124,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.784980224+00:00,65.215019776,0.0,0.0,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.785080064+00:00,65.214919936,-0.002257336343115124,-0.002257336343115124,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.785123584+00:00,65.214876416,0.0,0.0,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.785264640+00:00,65.21473536,0.0022675736961451248,0.0022675736961451248,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.839208704+00:00,65.160791296,0.0,0.0,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.871697408+00:00,65.128302592,-0.002257336343115124,-0.002257336343115124,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.885509376+00:00,65.114490624,0.0,0.0,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:54.898033664+00:00,65.101966336,0.0022675736961451248,0.0022675736961451248,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:55.395318016+00:00,64.604681984,0.004545454545454545,0.004545454545454545,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:55.395360256+00:00,64.604639744,0.006802721088435374,0.006802721088435374,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:55.395480320+00:00,64.60451968,0.025404157043879907,0.025404157043879907,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:55.619134464+00:00,64.380865536,0.025404157043879907,0.025404157043879907,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:55.619146752+00:00,64.380853248,0.027777777777777776,0.027777777777777776,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:55.619425024+00:00,64.380574976,0.030162412993039442,0.030162412993039442,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:55.619473152+00:00,64.380526848,0.03255813953488372,0.03255813953488372,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:55.619540736+00:00,64.380459264,0.03480278422273782,0.03480278422273782,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:55.619575296+00:00,64.380424704,0.039627039627039624,0.039627039627039624,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:55.619765760+00:00,64.38023424,0.04849884526558892,0.04849884526558892,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:55.619798784+00:00,64.380201216,0.05069124423963134,0.05069124423963134,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:55.629057024+00:00,64.370942976,0.053117782909930716,0.053117782909930716,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:55.629118208+00:00,64.370881792,0.05069124423963134,0.05069124423963134,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:55.629964544+00:00,64.370035456,0.04827586206896552,0.04827586206896552,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:55.630128128+00:00,64.369871872,0.04608294930875576,0.04608294930875576,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:55.630274048+00:00,64.369725952,0.04128440366972477,0.04128440366972477,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:55.630411008+00:00,64.369588992,0.032407407407407406,0.032407407407407406,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:55.630856448+00:00,64.369143552,0.03002309468822171,0.03002309468822171,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:55.630909952+00:00,64.369090048,0.027649769585253458,0.027649769585253458,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:55.631006464+00:00,64.368993536,0.03002309468822171,0.03002309468822171,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:55.631158016+00:00,64.368841984,0.027649769585253458,0.027649769585253458,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:55.692787456+00:00,64.307212544,0.027649769585253458,0.027649769585253458,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:56.439970304+00:00,63.560029696,0.03002309468822171,0.03002309468822171,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:56.440024064+00:00,63.559975936,0.032407407407407406,0.032407407407407406,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:56.445529088+00:00,63.554470912,0.032407407407407406,0.032407407407407406,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:57.785049856+00:00,62.214950144,0.03480278422273782,0.03480278422273782,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:57.790562560+00:00,62.20943744,0.037037037037037035,0.037037037037037035,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:57.790706432+00:00,62.209293568,0.04186046511627907,0.04186046511627907,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:57.790868736+00:00,62.209131264,0.05069124423963134,0.05069124423963134,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:57.790899456+00:00,62.209100544,0.052873563218390804,0.052873563218390804,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:57.791898112+00:00,62.208101888,0.055299539170506916,0.055299539170506916,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:57.791958272+00:00,62.208041728,0.052873563218390804,0.052873563218390804,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:08:57.804249088+00:00,62.195750912,0.052873563218390804,0.052873563218390804,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.017433088+00:00,59.982566912,0.055299539170506916,0.055299539170506916,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.017516288+00:00,59.982483712,-0.059548254620123205,-0.059548254620123205,1.9999999999997797
F004_PID000000992,992,2020-10-26T01:09:00.017588736+00:00,59.982411264,-0.06172839506172839,-0.06172839506172839,1.9999999999997797
F004_PID000000992,992,2020-10-26T01:09:00.017880064+00:00,59.982119936,-0.05737704918032787,-0.05737704918032787,1.9999999999997797
F004_PID000000992,992,2020-10-26T01:09:00.018081792+00:00,59.981918208,0.0502283105022831,0.0502283105022831,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.018130432+00:00,59.981869568,0.05239179954441914,0.05239179954441914,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.018301184+00:00,59.981698816,0.047619047619047616,0.047619047619047616,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.018386944+00:00,59.981613056,0.045454545454545456,0.045454545454545456,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.018416128+00:00,59.981583872,0.03669724770642202,0.03669724770642202,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.018445568+00:00,59.981554432,0.046296296296296294,0.046296296296296294,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.018517504+00:00,59.981482496,0.04186046511627907,0.04186046511627907,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.018559744+00:00,59.981440256,0.039627039627039624,0.039627039627039624,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.018653952+00:00,59.981346048,0.037209302325581395,0.037209302325581395,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.018698752+00:00,59.981301248,0.04608294930875576,0.04608294930875576,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.018758656+00:00,59.981241344,0.04367816091954023,0.04367816091954023,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.018814464+00:00,59.981185536,0.04128440366972477,0.04128440366972477,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.018861568+00:00,59.981138432,0.043478260869565216,0.043478260869565216,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.018895360+00:00,59.98110464,0.045871559633027525,0.045871559633027525,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.018979328+00:00,59.981020672,0.04367816091954023,0.04367816091954023,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.019073024+00:00,59.980926976,0.04608294930875576,0.04608294930875576,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.019126528+00:00,59.980873472,0.04827586206896552,0.04827586206896552,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.019218432+00:00,59.980781568,0.045871559633027525,0.045871559633027525,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.019273216+00:00,59.980726784,0.043478260869565216,0.043478260869565216,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.019408384+00:00,59.980591616,0.04128440366972477,0.04128440366972477,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.025746176+00:00,59.974253824,0.032407407407407406,0.032407407407407406,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.025879552+00:00,59.974120448,0.03464203233256351,0.03464203233256351,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.025914112+00:00,59.974085888,0.032407407407407406,0.032407407407407406,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.029337856+00:00,59.970662144,0.030162412993039442,0.030162412993039442,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.029387264+00:00,59.970612736,0.027777777777777776,0.027777777777777776,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.029492480+00:00,59.97050752,0.025404157043879907,0.025404157043879907,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.143425280+00:00,59.85657472,0.034324942791762014,0.034324942791762014,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.143459840+00:00,59.85654016,0.04308390022675737,0.04308390022675737,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.143576320+00:00,59.85642368,0.045454545454545456,0.045454545454545456,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.143630592+00:00,59.856369408,0.04783599088838269,0.04783599088838269,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.143676416+00:00,59.856323584,0.0502283105022831,0.0502283105022831,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.173388288+00:00,59.826611712,0.041474654377880185,0.041474654377880185,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.179350016+00:00,59.820649984,0.03255813953488372,0.03255813953488372,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.179499776+00:00,59.820500224,0.030162412993039442,0.030162412993039442,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.179554304+00:00,59.820445696,0.027777777777777776,0.027777777777777776,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.179644416+00:00,59.820355584,0.025404157043879907,0.025404157043879907,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.194198784+00:00,59.805801216,0.027777777777777776,0.027777777777777776,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.277511936+00:00,59.722488064,0.025404157043879907,0.025404157043879907,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.277650688+00:00,59.722349312,0.023148148148148147,0.023148148148148147,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.277795840+00:00,59.72220416,0.020785219399538105,0.020785219399538105,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.277835520+00:00,59.72216448,0.0022675736961451248,0.0022675736961451248,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.278005760+00:00,59.72199424,0.0,0.0,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.278053888+00:00,59.721946112,-0.0022675736961451248,-0.0022675736961451248,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.311070720+00:00,59.68892928,0.0,0.0,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.311205888+00:00,59.688794112,0.0022675736961451248,0.0022675736961451248,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.414626560+00:00,59.58537344,0.0,0.0,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.414771456+00:00,59.585228544,-0.0022675736961451248,-0.0022675736961451248,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.415027712+00:00,59.584972288,0.0,0.0,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:00.415192576+00:00,59.584807424,-0.0022675736961451248,-0.0022675736961451248,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:01.523383296+00:00,58.476616704,-0.006772009029345372,-0.006772009029345372,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:01.535132928+00:00,58.464867072,-0.011235955056179775,-0.011235955056179775,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:01.547988736+00:00,58.452011264,-0.013513513513513514,-0.013513513513513514,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:01.687802624+00:00,58.312197376,-0.01809954751131222,-0.01809954751131222,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:01.687953408+00:00,58.312046592,-0.022727272727272728,-0.022727272727272728,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:01.688145664+00:00,58.311854336,-0.029748283752860413,-0.029748283752860413,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:01.696652544+00:00,58.303347456,-0.0273972602739726,-0.0273972602739726,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:01.696895488+00:00,58.303104512,-0.03619909502262444,-0.03619909502262444,1.0000000000021103
F004_PID000000992,992,2020-10-26T01:09:01.697253888+00:00,58.302746112,-0.033860045146726865,-0.033860045146726865,1.0000000000021103
