hypothesis_id,origin_id,direction,pivot_side,pivot_index,pivot_time_utc,pivot_confirm_index,pivot_confirm_time_utc,pivot_price,break_index,break_time_utc,hold_index,hold_time_utc,retest_index,retest_time_utc,decision_time_utc,passage_lag,entry_reference_available,entry_reference_index,entry_reference_time_utc,entry_reference_price,atr14_mt5_retest,complex_extreme,initial_stop,initial_risk_pips,geometry_valid,cost_r_0_5,cost_r_1_5,cost_r_2_25,cost_r_3_0,calendar_year
HYP-SCC-EURUSD-M5-001,HIGH:62849:2019-11-05T00:15:00,LONG,HIGH,62849,2019-11-04 23:55:00,62851,2019-11-05 00:05:00,1.11283,62853,2019-11-05 00:15:00,62854,2019-11-05 00:20:00,62855,2019-11-05 00:25:00,2019-11-05 00:25:00,1,True,62856,2019-11-05 00:30:00,1.11289,0.000140714285714,1.11281,1.11277482143,1.15178571428,True,0.434108527132,1.3023255814,1.9534883721,2.60465116279,2019
HYP-SCC-EURUSD-M5-001,HIGH:64863:2019-11-14T00:05:00,LONG,HIGH,64863,2019-11-13 23:50:00,64865,2019-11-14 00:00:00,1.10097,64866,2019-11-14 00:05:00,64867,2019-11-14 00:10:00,64869,2019-11-14 00:20:00,2019-11-14 00:20:00,2,True,64870,2019-11-14 00:25:00,1.10101,8e-05,1.1009,1.10088,1.3,True,0.384615384615,1.15384615385,1.73076923077,2.30769230769,2019
HYP-SCC-EURUSD-M5-001,LOW:66596:2019-11-22T00:45:00,SHORT,LOW,66596,2019-11-22 00:30:00,66598,2019-11-22 00:40:00,1.10643,66599,2019-11-22 00:45:00,66600,2019-11-22 00:50:00,66609,2019-11-22 01:35:00,2019-11-22 01:35:00,9,True,66610,2019-11-22 01:40:00,1.10637,0.000106428571429,1.10651,1.10653660714,1.66607142857,True,0.300107181136,0.900321543408,1.35048231511,1.80064308682,2019
HYP-SCC-EURUSD-M5-001,HIGH:66876:2019-11-25T00:15:00,LONG,HIGH,66876,2019-11-25 00:00:00,66878,2019-11-25 00:10:00,1.10227,66879,2019-11-25 00:15:00,66880,2019-11-25 00:20:00,66881,2019-11-25 00:25:00,2019-11-25 00:25:00,1,True,66882,2019-11-25 00:30:00,1.10234,0.00012,1.10215,1.10212,2.2,True,0.227272727273,0.681818181818,1.02272727273,1.36363636364,2019
HYP-SCC-EURUSD-M5-001,LOW:67161:2019-11-26T00:30:00,SHORT,LOW,67161,2019-11-25 23:50:00,67163,2019-11-26 00:00:00,1.10096,67169,2019-11-26 00:30:00,67170,2019-11-26 00:35:00,67171,2019-11-26 00:40:00,2019-11-26 00:40:00,1,True,67172,2019-11-26 00:45:00,1.1009,0.000122142857143,1.10105,1.10108053571,1.80535714286,True,0.276953511375,0.830860534124,1.24629080119,1.66172106825,2019
HYP-SCC-EURUSD-M5-001,HIGH:68311:2019-12-02T00:50:00,LONG,HIGH,68311,2019-12-01 23:55:00,68313,2019-12-02 00:05:00,1.10192,68322,2019-12-02 00:50:00,68323,2019-12-02 00:55:00,68324,2019-12-02 01:00:00,2019-12-02 01:00:00,1,True,68325,2019-12-02 01:05:00,1.10194,0.00012,1.10181,1.10178,1.6,True,0.3125,0.9375,1.40625,1.875,2019
HYP-SCC-EURUSD-M5-001,HIGH:68885:2019-12-04T00:00:00,LONG,HIGH,68885,2019-12-03 23:45:00,68887,2019-12-03 23:55:00,1.10831,68888,2019-12-04 00:00:00,68889,2019-12-04 00:05:00,68890,2019-12-04 00:10:00,2019-12-04 00:10:00,1,True,68891,2019-12-04 00:15:00,1.10838,9.57142857142e-05,1.10807,1.10804607143,3.33928571428,True,0.149732620321,0.449197860963,0.673796791444,0.898395721926,2019
HYP-SCC-EURUSD-M5-001,LOW:69172:2019-12-05T00:30:00,SHORT,LOW,69172,2019-12-05 00:00:00,69174,2019-12-05 00:10:00,1.10815,69178,2019-12-05 00:30:00,69179,2019-12-05 00:35:00,69180,2019-12-05 00:40:00,2019-12-05 00:40:00,1,True,69181,2019-12-05 00:45:00,1.10802,0.000138571428571,1.10841,1.10844464286,4.24642857143,True,0.117746005046,0.353238015139,0.529857022708,0.706476030277,2019
HYP-SCC-EURUSD-M5-001,LOW:70315:2019-12-11T00:20:00,SHORT,LOW,70315,2019-12-10 23:35:00,70317,2019-12-10 23:45:00,1.10915,70324,2019-12-11 00:20:00,70325,2019-12-11 00:25:00,70326,2019-12-11 00:30:00,2019-12-11 00:30:00,1,True,70327,2019-12-11 00:35:00,1.10904,0.000117142857143,1.10932,1.10934928571,3.09285714286,True,0.161662817552,0.484988452656,0.727482678984,0.969976905312,2019
HYP-SCC-EURUSD-M5-001,HIGH:72046:2019-12-19T00:20:00,LONG,HIGH,72046,2019-12-19 00:05:00,72048,2019-12-19 00:15:00,1.11162,72049,2019-12-19 00:20:00,72050,2019-12-19 00:25:00,72053,2019-12-19 00:40:00,2019-12-19 00:40:00,3,True,72054,2019-12-19 00:45:00,1.11166,0.000127142857143,1.11158,1.11154821429,1.11785714286,True,0.447284345047,1.34185303514,2.01277955271,2.68370607028,2019
HYP-SCC-EURUSD-M5-001,HIGH:72902:2019-12-24T00:00:00,LONG,HIGH,72902,2019-12-23 23:35:00,72904,2019-12-23 23:45:00,1.10928,72907,2019-12-24 00:00:00,72908,2019-12-24 00:05:00,72909,2019-12-24 00:10:00,2019-12-24 00:10:00,1,True,72910,2019-12-24 00:15:00,1.10932,0.000101428571429,1.10917,1.10914464286,1.75357142857,True,0.285132382892,0.855397148675,1.28309572301,1.71079429735,2019
HYP-SCC-EURUSD-M5-001,HIGH:73658:2019-12-30T00:25:00,LONG,HIGH,73658,2019-12-29 23:45:00,73660,2019-12-29 23:55:00,1.11839,73666,2019-12-30 00:25:00,73667,2019-12-30 00:30:00,73668,2019-12-30 00:35:00,2019-12-30 00:35:00,1,True,73669,2019-12-30 00:40:00,1.11843,0.000137857142857,1.11832,1.11828553571,1.44464285714,True,0.346106304079,1.03831891224,1.55747836836,2.07663782448,2019
HYP-SCC-EURUSD-M5-001,LOW:76130:2020-01-12T22:15:00,SHORT,LOW,76130,2020-01-10 20:55:00,76132,2020-01-10 21:05:00,1.11197,76144,2020-01-12 22:15:00,76145,2020-01-12 22:20:00,76146,2020-01-12 22:25:00,2020-01-12 22:25:00,1,True,76147,2020-01-12 22:30:00,1.11192,0.00011,1.11203,1.1120575,1.375,True,0.363636363636,1.09090909091,1.63636363636,2.18181818182,2020
HYP-SCC-EURUSD-M5-001,HIGH:76449:2020-01-14T00:00:00,LONG,HIGH,76449,2020-01-13 23:40:00,76451,2020-01-13 23:50:00,1.11366,76453,2020-01-14 00:00:00,76454,2020-01-14 00:05:00,76466,2020-01-14 01:05:00,2020-01-14 01:05:00,12,True,76467,2020-01-14 01:10:00,1.11369,0.000159285714286,1.11339,1.11335017857,3.39821428571,True,0.147136100893,0.44140830268,0.66211245402,0.88281660536,2020
HYP-SCC-EURUSD-M5-001,HIGH:77319:2020-01-17T00:30:00,LONG,HIGH,77319,2020-01-17 00:10:00,77321,2020-01-17 00:20:00,1.1137,77323,2020-01-17 00:30:00,77324,2020-01-17 00:35:00,77328,2020-01-17 00:55:00,2020-01-17 00:55:00,4,True,77329,2020-01-17 01:00:00,1.11375,0.000102857142857,1.1136,1.11357428571,1.75714285714,True,0.284552845528,0.853658536585,1.28048780488,1.70731707317,2020
HYP-SCC-EURUSD-M5-001,LOW:78751:2020-01-24T00:00:00,SHORT,LOW,78751,2020-01-23 23:45:00,78753,2020-01-23 23:55:00,1.10538,78754,2020-01-24 00:00:00,78755,2020-01-24 00:05:00,78765,2020-01-24 00:55:00,2020-01-24 00:55:00,10,True,78766,2020-01-24 01:00:00,1.10527,0.000141428571429,1.10555,1.10558535714,3.15357142857,True,0.158550396376,0.475651189128,0.713476783692,0.951302378256,2020
HYP-SCC-EURUSD-M5-001,LOW:79325:2020-01-28T00:30:00,SHORT,LOW,79325,2020-01-27 23:45:00,79327,2020-01-27 23:55:00,1.1018,79334,2020-01-28 00:30:00,79335,2020-01-28 00:35:00,79336,2020-01-28 00:40:00,2020-01-28 00:40:00,1,True,79337,2020-01-28 00:45:00,1.10176,8.57142857143e-05,1.10187,1.10189142857,1.31428571428,True,0.380434782609,1.14130434783,1.71195652174,2.28260869565,2020
HYP-SCC-EURUSD-M5-001,LOW:81050:2020-02-05T00:00:00,SHORT,LOW,81050,2020-02-04 23:40:00,81052,2020-02-04 23:50:00,1.10439,81054,2020-02-05 00:00:00,81055,2020-02-05 00:05:00,81056,2020-02-05 00:10:00,2020-02-05 00:10:00,1,True,81057,2020-02-05 00:15:00,1.10437,7.5e-05,1.10449,1.10450875,1.3875,True,0.360360360361,1.08108108108,1.62162162162,2.16216216216,2020
HYP-SCC-EURUSD-M5-001,LOW:83060:2020-02-14T00:00:00,SHORT,LOW,83060,2020-02-13 23:20:00,83062,2020-02-13 23:30:00,1.08381,83068,2020-02-14 00:00:00,83069,2020-02-14 00:05:00,83079,2020-02-14 00:55:00,2020-02-14 00:55:00,10,True,83080,2020-02-14 01:00:00,1.0838,0.000235714285714,1.08417,1.08422892857,4.28928571429,True,0.116569525396,0.349708576187,0.52456286428,0.699417152373,2020
HYP-SCC-EURUSD-M5-001,HIGH:84777:2020-02-23T23:00:00,LONG,HIGH,84777,2020-02-23 22:45:00,84779,2020-02-23 22:55:00,1.08338,84780,2020-02-23 23:00:00,84781,2020-02-23 23:05:00,84786,2020-02-23 23:30:00,2020-02-23 23:30:00,5,True,84787,2020-02-23 23:35:00,1.08343,0.000327142857143,1.08283,1.08274821429,6.81785714286,True,0.0733368255631,0.220010476689,0.330015715034,0.440020953379,2020
HYP-SCC-EURUSD-M5-001,LOW:85356:2020-02-26T00:05:00,SHORT,LOW,85356,2020-02-25 23:00:00,85358,2020-02-25 23:10:00,1.08775,85369,2020-02-26 00:05:00,85370,2020-02-26 00:10:00,85371,2020-02-26 00:15:00,2020-02-26 00:15:00,1,True,85372,2020-02-26 00:20:00,1.08757,0.000166428571429,1.08775,1.08779160714,2.21607142857,True,0.225624496374,0.676873489122,1.01531023368,1.35374697824,2020
HYP-SCC-EURUSD-M5-001,LOW:87951:2020-03-10T00:45:00,SHORT,LOW,87951,2020-03-09 23:50:00,87953,2020-03-10 00:00:00,1.13942,87962,2020-03-10 00:45:00,87963,2020-03-10 00:50:00,87967,2020-03-10 01:10:00,2020-03-10 01:10:00,4,True,87968,2020-03-10 01:15:00,1.13907,0.00095,1.1398,1.1400375,9.675,True,0.0516795865633,0.15503875969,0.232558139535,0.31007751938,2020
HYP-SCC-EURUSD-M5-001,HIGH:89074:2020-03-15T23:20:00,LONG,HIGH,89074,2020-03-15 22:35:00,89076,2020-03-15 22:45:00,1.1176,89083,2020-03-15 23:20:00,89084,2020-03-15 23:25:00,89085,2020-03-15 23:30:00,2020-03-15 23:30:00,1,True,89086,2020-03-15 23:35:00,1.11777,0.00120357142857,1.1166,1.11629910714,14.7089285714,True,0.0339929586014,0.101978875804,0.152968313706,0.203957751609,2020
HYP-SCC-EURUSD-M5-001,HIGH:89380:2020-03-17T00:25:00,LONG,HIGH,89380,2020-03-17 00:05:00,89382,2020-03-17 00:15:00,1.11637,89384,2020-03-17 00:25:00,89385,2020-03-17 00:30:00,89396,2020-03-17 01:25:00,2020-03-17 01:25:00,11,True,89397,2020-03-17 01:30:00,1.11674,0.000475714285714,1.11604,1.11592107143,8.18928571429,True,0.0610553859573,0.183166157872,0.274749236808,0.366332315744,2020
HYP-SCC-EURUSD-M5-001,LOW:89660:2020-03-18T00:00:00,SHORT,LOW,89660,2020-03-17 23:25:00,89662,2020-03-17 23:35:00,1.10135,89667,2020-03-18 00:00:00,89668,2020-03-18 00:05:00,89674,2020-03-18 00:35:00,2020-03-18 00:35:00,6,True,89675,2020-03-18 00:40:00,1.10103,0.000555714285714,1.10169,1.10182892857,7.98928571429,True,0.0625838176129,0.187751452839,0.281627179258,0.375502905677,2020
HYP-SCC-EURUSD-M5-001,LOW:89955:2020-03-19T00:30:00,SHORT,LOW,89955,2020-03-19 00:00:00,89957,2020-03-19 00:10:00,1.09261,89961,2020-03-19 00:30:00,89962,2020-03-19 00:35:00,89963,2020-03-19 00:40:00,2020-03-19 00:40:00,1,True,89964,2020-03-19 00:45:00,1.09234,0.00151571428571,1.09341,1.09378892857,14.4892857143,True,0.034508257333,0.103524771999,0.155287157999,0.207049543998,2020
HYP-SCC-EURUSD-M5-001,HIGH:90239:2020-03-20T00:25:00,LONG,HIGH,90239,2020-03-19 23:40:00,90241,2020-03-19 23:50:00,1.06647,90248,2020-03-20 00:25:00,90249,2020-03-20 00:30:00,90250,2020-03-20 00:35:00,2020-03-20 00:35:00,1,True,90251,2020-03-20 00:40:00,1.0667,0.000555,1.06621,1.06607125,6.2875,True,0.0795228628231,0.238568588469,0.357852882704,0.477137176938,2020
HYP-SCC-EURUSD-M5-001,LOW:90488:2020-03-22T22:20:00,SHORT,LOW,90488,2020-03-20 20:25:00,90490,2020-03-20 20:35:00,1.06622,90498,2020-03-22 22:20:00,90499,2020-03-22 22:25:00,90502,2020-03-22 22:40:00,2020-03-22 22:40:00,3,True,90503,2020-03-22 22:45:00,1.06562,0.00118642857143,1.06679,1.06708660714,14.6660714286,True,0.0340922927067,0.10227687812,0.15341531718,0.20455375624,2020
HYP-SCC-EURUSD-M5-001,LOW:90520:2020-03-23T00:25:00,SHORT,LOW,90520,2020-03-23 00:10:00,90522,2020-03-23 00:20:00,1.06821,90523,2020-03-23 00:25:00,90524,2020-03-23 00:30:00,90525,2020-03-23 00:35:00,2020-03-23 00:35:00,1,True,90526,2020-03-23 00:40:00,1.06755,0.001285,1.06998,1.07030125,27.5125,True,0.0181735574739,0.0545206724216,0.0817810086324,0.109041344843,2020
HYP-SCC-EURUSD-M5-001,LOW:91087:2020-03-25T00:00:00,SHORT,LOW,91087,2020-03-24 23:25:00,91089,2020-03-24 23:35:00,1.07968,91094,2020-03-25 00:00:00,91095,2020-03-25 00:05:00,91096,2020-03-25 00:10:00,2020-03-25 00:10:00,1,True,91097,2020-03-25 00:15:00,1.07928,0.000657857142857,1.0802,1.08036446429,10.8446428571,True,0.0461057138152,0.138317141446,0.207475712169,0.276634282891,2020
HYP-SCC-EURUSD-M5-001,LOW:91664:2020-03-27T00:15:00,SHORT,LOW,91664,2020-03-26 23:30:00,91666,2020-03-26 23:40:00,1.10399,91673,2020-03-27 00:15:00,91674,2020-03-27 00:20:00,91675,2020-03-27 00:25:00,2020-03-27 00:25:00,1,True,91676,2020-03-27 00:30:00,1.1036,0.00061,1.1042,1.1043525,7.525,True,0.0664451827242,0.199335548173,0.299003322259,0.398671096345,2020
HYP-SCC-EURUSD-M5-001,LOW:91932:2020-03-29T22:15:00,SHORT,LOW,91932,2020-03-29 22:00:00,91934,2020-03-29 22:10:00,1.11149,91935,2020-03-29 22:15:00,91936,2020-03-29 22:20:00,91938,2020-03-29 22:30:00,2020-03-29 22:30:00,2,True,91939,2020-03-29 22:35:00,1.11106,0.000722857142857,1.11188,1.11206071429,10.0071428571,True,0.0499643112063,0.149892933619,0.224839400428,0.299785867238,2020
HYP-SCC-EURUSD-M5-001,LOW:93099:2020-04-03T00:00:00,SHORT,LOW,93099,2020-04-02 23:25:00,93101,2020-04-02 23:35:00,1.08415,93106,2020-04-03 00:00:00,93107,2020-04-03 00:05:00,93108,2020-04-03 00:10:00,2020-04-03 00:10:00,1,True,93109,2020-04-03 00:15:00,1.08395,0.000327857142857,1.08459,1.08467196429,7.21964285714,True,0.0692555033391,0.207766510017,0.311649765026,0.415533020035,2020
HYP-SCC-EURUSD-M5-001,LOW:95399:2020-04-15T00:00:00,SHORT,LOW,95399,2020-04-14 23:30:00,95401,2020-04-14 23:40:00,1.09832,95405,2020-04-15 00:00:00,95406,2020-04-15 00:05:00,95407,2020-04-15 00:10:00,2020-04-15 00:10:00,1,True,95408,2020-04-15 00:15:00,1.0981,0.000187857142857,1.09834,1.09838696429,2.86964285714,True,0.174237710019,0.522713130056,0.784069695084,1.04542626011,2020
HYP-SCC-EURUSD-M5-001,LOW:96241:2020-04-19T22:05:00,SHORT,LOW,96241,2020-04-19 21:50:00,96243,2020-04-19 22:00:00,1.08687,96244,2020-04-19 22:05:00,96245,2020-04-19 22:10:00,96247,2020-04-19 22:20:00,2020-04-19 22:20:00,2,True,96248,2020-04-19 22:25:00,1.08684,0.000311428571429,1.08705,1.08712785714,2.87857142857,True,0.173697270471,0.521091811414,0.781637717121,1.04218362283,2020
HYP-SCC-EURUSD-M5-001,LOW:100562:2020-05-10T23:05:00,SHORT,LOW,100562,2020-05-10 22:30:00,100564,2020-05-10 22:40:00,1.08314,100569,2020-05-10 23:05:00,100570,2020-05-10 23:10:00,100573,2020-05-10 23:25:00,2020-05-10 23:25:00,3,True,100574,2020-05-10 23:30:00,1.08293,0.000202857142857,1.08328,1.08333071429,4.00714285714,True,0.124777183601,0.374331550802,0.561497326203,0.748663101604,2020
HYP-SCC-EURUSD-M5-001,HIGH:101992:2020-05-17T22:40:00,LONG,HIGH,101992,2020-05-17 22:00:00,101994,2020-05-17 22:10:00,1.08205,102000,2020-05-17 22:40:00,102001,2020-05-17 22:45:00,102004,2020-05-17 23:00:00,2020-05-17 23:00:00,3,True,102005,2020-05-17 23:05:00,1.08225,0.000227142857143,1.08186,1.08180321429,4.46785714286,True,0.111910471623,0.335731414868,0.503597122302,0.671462829736,2020
HYP-SCC-EURUSD-M5-001,LOW:102016:2020-05-18T00:55:00,SHORT,LOW,102016,2020-05-18 00:00:00,102018,2020-05-18 00:10:00,1.08169,102027,2020-05-18 00:55:00,102028,2020-05-18 01:00:00,102029,2020-05-18 01:05:00,2020-05-18 01:05:00,1,True,102030,2020-05-18 01:10:00,1.08153,0.000199285714286,1.08194,1.08198982143,4.59821428571,True,0.108737864078,0.326213592233,0.48932038835,0.652427184466,2020
HYP-SCC-EURUSD-M5-001,HIGH:102298:2020-05-19T00:00:00,LONG,HIGH,102298,2020-05-18 23:30:00,102300,2020-05-18 23:40:00,1.09157,102304,2020-05-19 00:00:00,102305,2020-05-19 00:05:00,102314,2020-05-19 00:50:00,2020-05-19 00:50:00,9,True,102315,2020-05-19 00:55:00,1.09175,0.000316428571429,1.09134,1.09126089286,4.89107142857,True,0.102227090179,0.306681270537,0.460021905805,0.613362541073,2020
HYP-SCC-EURUSD-M5-001,HIGH:105173:2020-06-02T00:10:00,LONG,HIGH,105173,2020-06-01 23:35:00,105175,2020-06-01 23:45:00,1.11314,105180,2020-06-02 00:10:00,105181,2020-06-02 00:15:00,105182,2020-06-02 00:20:00,2020-06-02 00:20:00,1,True,105183,2020-06-02 00:25:00,1.11329,0.00027,1.1126,1.1125325,7.575,True,0.06600660066,0.19801980198,0.29702970297,0.39603960396,2020
HYP-SCC-EURUSD-M5-001,LOW:105746:2020-06-04T00:00:00,SHORT,LOW,105746,2020-06-03 23:20:00,105748,2020-06-03 23:30:00,1.12315,105754,2020-06-04 00:00:00,105755,2020-06-04 00:05:00,105756,2020-06-04 00:10:00,2020-06-04 00:10:00,1,True,105757,2020-06-04 00:15:00,1.12299,0.000186428571429,1.12352,1.12356660714,5.76607142857,True,0.0867141529885,0.260142458966,0.390213688448,0.520284917931,2020
HYP-SCC-EURUSD-M5-001,LOW:106048:2020-06-05T00:50:00,SHORT,LOW,106048,2020-06-05 00:30:00,106050,2020-06-05 00:40:00,1.13368,106052,2020-06-05 00:50:00,106053,2020-06-05 00:55:00,106054,2020-06-05 01:00:00,2020-06-05 01:00:00,1,True,106055,2020-06-05 01:05:00,1.13358,0.000364285714286,1.13397,1.13406107143,4.81071428571,True,0.103934669636,0.311804008909,0.467706013363,0.623608017818,2020
HYP-SCC-EURUSD-M5-001,HIGH:106891:2020-06-10T00:15:00,LONG,HIGH,106891,2020-06-09 23:00:00,106893,2020-06-09 23:10:00,1.1341,106906,2020-06-10 00:15:00,106907,2020-06-10 00:20:00,106908,2020-06-10 00:25:00,2020-06-10 00:25:00,1,True,106909,2020-06-10 00:30:00,1.13412,0.000237857142857,1.13362,1.13356053571,5.59464285714,True,0.0893712097032,0.268113629109,0.402170443664,0.536227258219,2020
HYP-SCC-EURUSD-M5-001,LOW:109171:2020-06-21T22:00:00,SHORT,LOW,109171,2020-06-21 21:45:00,109173,2020-06-21 21:55:00,1.11819,109174,2020-06-21 22:00:00,109175,2020-06-21 22:05:00,109180,2020-06-21 22:30:00,2020-06-21 22:30:00,5,True,109181,2020-06-21 22:35:00,1.11808,0.000322857142857,1.1184,1.11848071429,4.00714285714,True,0.124777183601,0.374331550802,0.561497326203,0.748663101604,2020
HYP-SCC-EURUSD-M5-001,HIGH:109784:2020-06-24T01:15:00,LONG,HIGH,109784,2020-06-24 00:50:00,109786,2020-06-24 01:00:00,1.13184,109789,2020-06-24 01:15:00,109790,2020-06-24 01:20:00,109796,2020-06-24 01:50:00,2020-06-24 01:50:00,6,True,109797,2020-06-24 01:55:00,1.13189,0.000267857142857,1.13179,1.13172303571,1.66964285714,True,0.299465240642,0.898395721925,1.34759358289,1.79679144385,2020
HYP-SCC-EURUSD-M5-001,LOW:110352:2020-06-26T00:35:00,SHORT,LOW,110352,2020-06-26 00:10:00,110354,2020-06-26 00:20:00,1.12126,110357,2020-06-26 00:35:00,110358,2020-06-26 00:40:00,110359,2020-06-26 00:45:00,2020-06-26 00:45:00,1,True,110360,2020-06-26 00:50:00,1.12094,0.000284285714286,1.12133,1.12140107143,4.61071428571,True,0.10844306739,0.325329202169,0.487993803253,0.650658404338,2020
HYP-SCC-EURUSD-M5-001,HIGH:110638:2020-06-29T00:40:00,LONG,HIGH,110638,2020-06-29 00:10:00,110640,2020-06-29 00:20:00,1.12252,110644,2020-06-29 00:40:00,110645,2020-06-29 00:45:00,110647,2020-06-29 00:55:00,2020-06-29 00:55:00,2,True,110648,2020-06-29 01:00:00,1.12294,0.000290714285714,1.12235,1.12227732143,6.62678571429,True,0.0754513608192,0.226354082457,0.339531123686,0.452708164915,2020
HYP-SCC-EURUSD-M5-001,HIGH:112643:2020-07-08T00:15:00,LONG,HIGH,112643,2020-07-07 23:40:00,112645,2020-07-07 23:50:00,1.12777,112650,2020-07-08 00:15:00,112651,2020-07-08 00:20:00,112652,2020-07-08 00:25:00,2020-07-08 00:25:00,1,True,112653,2020-07-08 00:30:00,1.12784,0.000228571428571,1.1276,1.12754285714,2.97142857143,True,0.168269230769,0.504807692308,0.757211538462,1.00961538462,2020
HYP-SCC-EURUSD-M5-001,LOW:112935:2020-07-09T00:50:00,SHORT,LOW,112935,2020-07-09 00:00:00,112937,2020-07-09 00:10:00,1.13362,112945,2020-07-09 00:50:00,112946,2020-07-09 00:55:00,112955,2020-07-09 01:40:00,2020-07-09 01:40:00,9,True,112956,2020-07-09 01:45:00,1.13361,0.000337142857143,1.13375,1.13383428571,2.24285714286,True,0.222929936306,0.668789808917,1.00318471338,1.33757961783,2020
HYP-SCC-EURUSD-M5-001,LOW:113212:2020-07-10T00:00:00,SHORT,LOW,113212,2020-07-09 23:05:00,113214,2020-07-09 23:15:00,1.12846,113223,2020-07-10 00:00:00,113224,2020-07-10 00:05:00,113229,2020-07-10 00:30:00,2020-07-10 00:30:00,5,True,113230,2020-07-10 00:35:00,1.12841,0.000218571428571,1.12888,1.12893464286,5.24642857143,True,0.0953029271613,0.285908781484,0.428863172226,0.571817562968,2020
HYP-SCC-EURUSD-M5-001,HIGH:113489:2020-07-12T22:45:00,LONG,HIGH,113489,2020-07-12 22:20:00,113491,2020-07-12 22:30:00,1.13139,113494,2020-07-12 22:45:00,113495,2020-07-12 22:50:00,113496,2020-07-12 22:55:00,2020-07-12 22:55:00,1,True,113497,2020-07-12 23:00:00,1.13156,0.000231428571429,1.13131,1.13125214286,3.07857142857,True,0.16241299304,0.487238979119,0.730858468678,0.974477958237,2020
HYP-SCC-EURUSD-M5-001,LOW:113788:2020-07-14T00:15:00,SHORT,LOW,113788,2020-07-13 23:15:00,113790,2020-07-13 23:25:00,1.13449,113800,2020-07-14 00:15:00,113801,2020-07-14 00:20:00,113805,2020-07-14 00:40:00,2020-07-14 00:40:00,4,True,113806,2020-07-14 00:45:00,1.13446,0.000255714285714,1.1346,1.13466392857,2.03928571429,True,0.245183887916,0.735551663748,1.10332749562,1.4711033275,2020
HYP-SCC-EURUSD-M5-001,HIGH:114077:2020-07-15T00:00:00,LONG,HIGH,114077,2020-07-14 23:20:00,114079,2020-07-14 23:30:00,1.14109,114085,2020-07-15 00:00:00,114086,2020-07-15 00:05:00,114090,2020-07-15 00:25:00,2020-07-15 00:25:00,4,True,114091,2020-07-15 00:30:00,1.14128,0.000350714285714,1.14091,1.14082232143,4.57678571429,True,0.1092469762,0.327740928599,0.491611392899,0.655481857199,2020
HYP-SCC-EURUSD-M5-001,LOW:114368:2020-07-16T00:00:00,SHORT,LOW,114368,2020-07-15 23:35:00,114370,2020-07-15 23:45:00,1.14147,114373,2020-07-16 00:00:00,114374,2020-07-16 00:05:00,114376,2020-07-16 00:15:00,2020-07-16 00:15:00,2,True,114377,2020-07-16 00:20:00,1.14138,0.000170714285714,1.14169,1.14173267857,3.52678571429,True,0.141772151899,0.425316455696,0.637974683544,0.850632911393,2020
HYP-SCC-EURUSD-M5-001,HIGH:116660:2020-07-28T00:05:00,LONG,HIGH,116660,2020-07-27 22:55:00,116662,2020-07-27 23:05:00,1.17642,116674,2020-07-28 00:05:00,116675,2020-07-28 00:10:00,116676,2020-07-28 00:15:00,2020-07-28 00:15:00,1,True,116677,2020-07-28 00:20:00,1.17649,0.000393571428571,1.17636,1.17626160714,2.28392857143,True,0.218921032056,0.656763096169,0.985144644253,1.31352619234,2020
HYP-SCC-EURUSD-M5-001,HIGH:116958:2020-07-29T00:15:00,LONG,HIGH,116958,2020-07-28 23:45:00,116960,2020-07-28 23:55:00,1.17215,116964,2020-07-29 00:15:00,116965,2020-07-29 00:20:00,116966,2020-07-29 00:25:00,2020-07-29 00:25:00,1,True,116967,2020-07-29 00:30:00,1.17223,0.000259285714286,1.1719,1.17183517857,3.94821428571,True,0.126639529625,0.379918588874,0.569877883311,0.759837177748,2020
HYP-SCC-EURUSD-M5-001,HIGH:118682:2020-08-06T00:05:00,LONG,HIGH,118682,2020-08-05 23:35:00,118684,2020-08-05 23:45:00,1.18752,118688,2020-08-06 00:05:00,118689,2020-08-06 00:10:00,118701,2020-08-06 01:10:00,2020-08-06 01:10:00,12,True,118702,2020-08-06 01:15:00,1.1877,0.000485,1.18731,1.18718875,5.1125,True,0.0977995110025,0.293398533007,0.440097799511,0.586797066015,2020
HYP-SCC-EURUSD-M5-001,LOW:119834:2020-08-12T00:25:00,SHORT,LOW,119834,2020-08-11 23:55:00,119836,2020-08-12 00:05:00,1.17347,119840,2020-08-12 00:25:00,119841,2020-08-12 00:30:00,119845,2020-08-12 00:50:00,2020-08-12 00:50:00,4,True,119846,2020-08-12 00:55:00,1.17342,0.000384285714286,1.17419,1.17428607143,8.66071428572,True,0.0577319587629,0.173195876289,0.259793814433,0.346391752577,2020
HYP-SCC-EURUSD-M5-001,HIGH:120132:2020-08-13T01:00:00,LONG,HIGH,120132,2020-08-13 00:45:00,120134,2020-08-13 00:55:00,1.18103,120135,2020-08-13 01:00:00,120136,2020-08-13 01:05:00,120138,2020-08-13 01:15:00,2020-08-13 01:15:00,2,True,120139,2020-08-13 01:20:00,1.18114,0.000395714285714,1.18043,1.18033107143,8.08928571429,True,0.0618101545254,0.185430463576,0.278145695364,0.370860927152,2020
