symbol,direction,entry_date,exit_date,gross_pips,net_a_pips,net_b_pips,family
EURUSD,-1,2017-12-18,2017-12-19,-57.300000000000125,-58.800000000000125,-60.300000000000125,control
GBPUSD,1,2017-12-01,2017-12-21,-86.70000000000176,-88.20000000000176,-89.70000000000176,control
USDJPY,-1,2017-12-19,2017-12-21,-43.99999999999977,-45.49999999999977,-46.99999999999977,control
GBPUSD,-1,2017-12-21,2017-12-22,27.799999999997826,26.299999999997826,24.799999999997826,control
EURUSD,-1,2017-12-22,2017-12-29,-141.50000000000105,-143.00000000000105,-144.50000000000105,control
USDJPY,1,2017-12-21,2018-01-02,-105.59999999999974,-107.09999999999974,-108.59999999999974,control
GBPUSD,-1,2017-12-29,2018-01-03,-5.100000000002325,-6.600000000002325,-8.100000000002325,control
EURUSD,1,2018-01-02,2018-01-19,164.50000000000074,163.00000000000074,161.50000000000074,control
GBPUSD,1,2018-01-19,2018-02-06,89.29999999999882,87.79999999999882,86.29999999999882,control
EURUSD,1,2018-02-06,2018-02-08,-130.10000000000187,-131.60000000000187,-133.10000000000187,control
GBPUSD,1,2018-02-08,2018-02-14,81.59999999999944,80.09999999999944,78.59999999999944,control
USDJPY,-1,2018-01-03,2018-02-22,576.0000000000005,574.5000000000005,573.0000000000005,control
GBPUSD,-1,2018-02-22,2018-02-23,-10.799999999999699,-12.299999999999699,-13.799999999999699,control
EURUSD,1,2018-02-14,2018-02-28,-256.4999999999995,-257.9999999999995,-259.4999999999995,control
USDJPY,-1,2018-02-23,2018-02-28,21.79999999999893,20.29999999999893,18.79999999999893,control
USDJPY,1,2018-02-28,2018-03-01,-44.000000000001194,-45.500000000001194,-47.000000000001194,control
GBPUSD,-1,2018-02-28,2018-03-05,-88.50000000000024,-90.00000000000024,-91.50000000000024,control
EURUSD,1,2018-03-01,2018-03-13,125.99999999999945,124.49999999999945,122.99999999999945,control
USDJPY,-1,2018-03-05,2018-03-15,-14.400000000000546,-15.900000000000546,-17.400000000000546,control
GBPUSD,1,2018-03-13,2018-03-16,-21.499999999998742,-22.999999999998742,-24.499999999998742,control
USDJPY,1,2018-03-16,2018-03-20,54.39999999999969,52.89999999999969,51.39999999999969,control
EURUSD,-1,2018-03-15,2018-03-22,-1.2000000000012,-2.7000000000012,-4.2000000000012,control
USDJPY,-1,2018-03-22,2018-04-02,-56.799999999999784,-58.299999999999784,-59.799999999999784,control
EURUSD,-1,2018-04-02,2018-04-03,31.69999999999895,30.19999999999895,28.69999999999895,control
USDJPY,-1,2018-04-03,2018-04-04,-16.900000000001114,-18.400000000001114,-19.900000000001114,control
EURUSD,-1,2018-04-04,2018-04-18,-95.70000000000078,-97.20000000000078,-98.70000000000078,control
GBPUSD,1,2018-03-20,2018-04-19,82.1000000000005,80.6000000000005,79.1000000000005,control
USDJPY,-1,2018-04-18,2018-04-19,-13.100000000000023,-14.600000000000023,-16.100000000000023,control
EURUSD,-1,2018-04-19,2018-04-20,57.99999999999805,56.49999999999805,54.99999999999805,control
GBPUSD,-1,2018-04-20,2018-04-25,73.1000000000015,71.6000000000015,70.1000000000015,control
EURUSD,-1,2018-04-25,2018-04-30,83.10000000000039,81.60000000000039,80.10000000000039,control
GBPUSD,-1,2018-04-30,2018-05-18,286.6000000000013,285.1000000000013,283.6000000000013,control
EURUSD,-1,2018-05-18,2018-05-22,-7.500000000000284,-9.000000000000284,-10.500000000000284,control
GBPUSD,-1,2018-05-22,2018-05-28,119.89999999999945,118.39999999999945,116.89999999999945,control
EURUSD,-1,2018-05-28,2018-06-07,-174.10000000000147,-175.60000000000147,-177.10000000000147,control
GBPUSD,-1,2018-06-07,2018-06-08,15.699999999998493,14.199999999998493,12.699999999998493,control
EURUSD,-1,2018-06-08,2018-06-12,23.900000000001143,22.400000000001143,20.900000000001143,control
GBPUSD,-1,2018-06-12,2018-06-15,94.1000000000014,92.6000000000014,91.1000000000014,control
EURUSD,-1,2018-06-15,2018-06-18,-15.199999999999658,-16.69999999999966,-18.19999999999966,control
GBPUSD,-1,2018-06-18,2018-06-19,71.99999999999874,70.49999999999874,68.99999999999874,control
EURUSD,-1,2018-06-19,2018-06-20,17.300000000000093,15.800000000000093,14.300000000000093,control
USDJPY,1,2018-04-19,2018-06-26,264.7999999999996,263.2999999999996,261.7999999999996,control
EURUSD,1,2018-06-26,2018-06-27,-93.60000000000035,-95.10000000000035,-96.60000000000035,control
USDJPY,1,2018-06-27,2018-07-26,96.39999999999986,94.89999999999986,93.39999999999986,control
EURUSD,1,2018-07-26,2018-07-27,14.200000000001989,12.700000000001989,11.200000000001989,control
USDJPY,1,2018-07-27,2018-07-31,85.49999999999898,83.99999999999898,82.49999999999898,control
EURUSD,1,2018-07-31,2018-08-01,-31.200000000000117,-32.70000000000012,-34.20000000000012,control
USDJPY,1,2018-08-01,2018-08-09,-63.89999999999958,-65.39999999999958,-66.89999999999958,control
EURUSD,1,2018-08-09,2018-08-13,-116.89999999999978,-118.39999999999978,-119.89999999999978,control
USDJPY,1,2018-08-13,2018-08-29,95.70000000000078,94.20000000000078,92.70000000000078,control
GBPUSD,-1,2018-06-20,2018-08-31,211.9000000000004,210.4000000000004,208.9000000000004,control
USDJPY,-1,2018-08-31,2018-09-03,5.5999999999997385,4.0999999999997385,2.5999999999997385,control
EURUSD,1,2018-08-29,2018-09-05,-77.4000000000008,-78.9000000000008,-80.4000000000008,control
GBPUSD,-1,2018-09-03,2018-09-06,-58.600000000001984,-60.100000000001984,-61.600000000001984,control
USDJPY,1,2018-09-05,2018-09-07,-48.30000000000041,-49.80000000000041,-51.30000000000041,control
EURUSD,-1,2018-09-06,2018-09-07,70.00000000000117,68.50000000000117,67.00000000000117,control
EURUSD,1,2018-09-07,2018-09-11,51.900000000000276,50.400000000000276,48.900000000000276,control
USDJPY,-1,2018-09-07,2018-09-19,-122.70000000000039,-124.20000000000039,-125.70000000000039,control
EURUSD,-1,2018-09-19,2018-09-21,-81.7000000000001,-83.2000000000001,-84.7000000000001,control
USDJPY,-1,2018-09-21,2018-09-24,-28.199999999999648,-29.699999999999648,-31.199999999999648,control
GBPUSD,1,2018-09-11,2018-09-28,-0.6000000000017103,-2.1000000000017103,-3.6000000000017103,control
USDJPY,1,2018-09-28,2018-10-11,-151.50000000000006,-153.00000000000006,-154.50000000000006,control
GBPUSD,1,2018-10-11,2018-10-18,-215.09999999999917,-216.59999999999917,-218.09999999999917,control
EURUSD,-1,2018-09-24,2018-10-29,375.19999999999993,373.69999999999993,372.19999999999993,control
USDJPY,1,2018-10-18,2018-10-29,17.199999999999704,15.699999999999704,14.199999999999704,control
USDJPY,1,2018-10-30,2018-11-01,-43.29999999999927,-44.79999999999927,-46.29999999999927,control
GBPUSD,-1,2018-10-30,2018-11-01,-286.6999999999997,-288.1999999999997,-289.6999999999997,control
GBPUSD,1,2018-11-02,2018-11-05,76.30000000000025,74.80000000000025,73.30000000000025,control
USDJPY,-1,2018-11-02,2018-11-05,-0.0,-1.5,-3.0,control
EURUSD,-1,2018-11-05,2018-11-16,-7.299999999998974,-8.799999999998974,-10.299999999998974,control
USDJPY,1,2018-11-05,2018-11-20,-43.50000000000023,-45.00000000000023,-46.50000000000023,control
EURUSD,1,2018-11-20,2018-11-21,14.800000000001479,13.300000000001479,11.800000000001479,control
GBPUSD,-1,2018-11-16,2018-11-23,21.299999999999653,19.799999999999653,18.299999999999653,control
USDJPY,1,2018-11-21,2018-11-23,-11.400000000000432,-12.900000000000432,-14.400000000000432,control
USDJPY,1,2018-11-26,2018-11-29,-9.499999999999886,-10.999999999999886,-12.499999999999886,control
EURUSD,-1,2018-11-26,2018-11-29,-65.20000000000081,-66.70000000000081,-68.20000000000081,control
USDJPY,1,2018-11-30,2018-12-07,-79.09999999999968,-80.59999999999968,-82.09999999999968,control
EURUSD,1,2018-12-07,2018-12-17,-49.099999999999696,-50.599999999999696,-52.099999999999696,control
USDJPY,1,2018-12-17,2018-12-19,-35.69999999999993,-37.19999999999993,-38.69999999999993,control
GBPUSD,-1,2018-11-30,2018-12-24,49.799999999997624,48.299999999997624,46.799999999997624,control
EURUSD,1,2018-12-19,2019-01-10,123.40000000000018,121.90000000000018,120.40000000000018,control
USDJPY,-1,2018-12-24,2019-01-30,130.19999999999925,128.69999999999925,127.19999999999925,control
EURUSD,-1,2019-01-30,2019-01-31,31.800000000001827,30.300000000001827,28.800000000001827,control
USDJPY,-1,2019-01-31,2019-02-01,-63.000000000000966,-64.50000000000097,-66.00000000000097,control
GBPUSD,1,2019-01-10,2019-02-07,204.90000000000117,203.40000000000117,201.90000000000117,control
USDJPY,1,2019-02-07,2019-02-08,-3.700000000000614,-5.200000000000614,-6.700000000000614,control
GBPUSD,1,2019-02-08,2019-02-11,-81.7000000000001,-83.2000000000001,-84.7000000000001,control
EURUSD,-1,2019-02-01,2019-02-15,162.40000000000032,160.90000000000032,159.40000000000032,control
GBPUSD,-1,2019-02-15,2019-02-18,-34.999999999998366,-36.499999999998366,-37.999999999998366,control
EURUSD,-1,2019-02-18,2019-02-22,-22.199999999998887,-23.699999999998887,-25.199999999998887,control
GBPUSD,-1,2019-02-22,2019-02-26,-196.99999999999827,-198.49999999999827,-199.99999999999827,control
USDJPY,1,2019-02-11,2019-02-27,62.09999999999951,60.59999999999951,59.09999999999951,control
GBPUSD,1,2019-02-27,2019-02-28,-45.50000000000054,-47.00000000000054,-48.50000000000054,control
USDJPY,1,2019-02-28,2019-03-06,37.89999999999907,36.39999999999907,34.89999999999907,control
GBPUSD,1,2019-03-06,2019-03-08,-152.6000000000005,-154.1000000000005,-155.6000000000005,control
USDJPY,1,2019-03-08,2019-03-12,18.599999999999284,17.099999999999284,15.599999999999284,control
EURUSD,-1,2019-02-26,2019-03-14,83.69999999999987,82.19999999999987,80.69999999999987,control
USDJPY,-1,2019-03-14,2019-03-15,19.899999999999807,18.399999999999807,16.899999999999807,control
EURUSD,-1,2019-03-15,2019-03-21,-49.000000000001265,-50.500000000001265,-52.000000000001265,control
GBPUSD,1,2019-03-12,2019-03-27,85.69999999999966,84.19999999999966,82.69999999999966,control
USDJPY,-1,2019-03-21,2019-03-27,39.60000000000008,38.10000000000008,36.60000000000008,control
EURUSD,-1,2019-03-27,2019-03-28,24.900000000001032,23.400000000001032,21.900000000001032,control
GBPUSD,-1,2019-03-28,2019-04-02,-82.29999999999959,-83.79999999999959,-85.29999999999959,control
USDJPY,1,2019-03-27,2019-04-03,102.80000000000058,101.30000000000058,99.80000000000058,control
EURUSD,-1,2019-04-02,2019-04-05,-11.900000000000244,-13.400000000000244,-14.900000000000244,control
GBPUSD,1,2019-04-03,2019-04-05,-122.50000000000094,-124.00000000000094,-125.50000000000094,control
EURUSD,1,2019-04-05,2019-04-08,45.699999999999626,44.199999999999626,42.699999999999626,control
GBPUSD,-1,2019-04-05,2019-04-08,-24.700000000001943,-26.200000000001943,-27.700000000001943,control
EURUSD,-1,2019-04-08,2019-04-09,-0.0,-1.5,-3.0,control
USDJPY,1,2019-04-08,2019-04-10,-46.000000000000796,-47.500000000000796,-49.000000000000796,control
GBPUSD,-1,2019-04-09,2019-04-10,-38.19999999999934,-39.69999999999934,-41.19999999999934,control
GBPUSD,-1,2019-04-11,2019-04-19,69.99999999999895,68.49999999999895,66.99999999999895,control
EURUSD,-1,2019-04-19,2019-04-22,-17.199999999999438,-18.699999999999438,-20.199999999999438,control
GBPUSD,-1,2019-04-22,2019-05-03,-194.30000000000058,-195.80000000000058,-197.30000000000058,control
USDJPY,1,2019-04-11,2019-05-06,-87.80000000000001,-89.30000000000001,-90.80000000000001,control
EURUSD,-1,2019-05-03,2019-05-06,4.299999999999304,2.7999999999993044,1.2999999999993044,control
GBPUSD,1,2019-05-06,2019-05-09,-86.10000000000007,-87.60000000000007,-89.10000000000007,control
USDJPY,-1,2019-05-06,2019-05-09,99.09999999999997,97.59999999999997,96.09999999999997,control
GBPUSD,1,2019-05-10,2019-05-14,-98.4000000000007,-99.9000000000007,-101.4000000000007,control
USDJPY,-1,2019-05-10,2019-05-20,-9.000000000000341,-10.500000000000341,-12.000000000000341,control
GBPUSD,-1,2019-05-20,2019-05-27,44.39999999999999,42.89999999999999,41.39999999999999,control
USDJPY,-1,2019-05-27,2019-05-28,15.000000000000568,13.500000000000568,12.000000000000568,control
GBPUSD,-1,2019-05-28,2019-06-14,62.89999999999907,61.39999999999907,59.89999999999907,control
USDJPY,-1,2019-06-14,2019-06-18,9.40000000000083,7.90000000000083,6.40000000000083,control
GBPUSD,-1,2019-06-18,2019-06-19,-81.90000000000141,-83.40000000000141,-84.90000000000141,control
USDJPY,-1,2019-06-19,2019-07-02,21.89999999999941,20.39999999999941,18.89999999999941,control
EURUSD,1,2019-05-14,2019-07-08,11.400000000001409,9.900000000001409,8.400000000001409,control
GBPUSD,-1,2019-07-02,2019-07-15,77.19999999999949,75.69999999999949,74.19999999999949,control
USDJPY,1,2019-07-08,2019-07-15,-81.09999999999928,-82.59999999999928,-84.09999999999928,control
USDJPY,-1,2019-07-15,2019-07-17,-3.499999999999659,-4.999999999999659,-6.499999999999659,control
EURUSD,1,2019-07-15,2019-07-19,-38.3,-39.8,-41.3,control
GBPUSD,-1,2019-07-17,2019-07-25,-22.300000000001763,-23.800000000001763,-25.300000000001763,control
EURUSD,-1,2019-07-25,2019-07-29,2.4000000000001798,0.9000000000001798,-0.5999999999998202,control
USDJPY,1,2019-07-19,2019-08-05,-174.90000000000094,-176.40000000000094,-177.90000000000094,control
EURUSD,1,2019-08-05,2019-08-16,-114.00000000000077,-115.50000000000077,-117.00000000000077,control
USDJPY,1,2019-08-16,2019-08-19,26.099999999999568,24.599999999999568,23.099999999999568,control
EURUSD,1,2019-08-19,2019-08-20,21.999999999999797,20.499999999999797,18.999999999999797,control
USDJPY,1,2019-08-20,2019-08-21,39.20000000000101,37.70000000000101,36.20000000000101,control
GBPUSD,-1,2019-07-29,2019-08-23,-64.10000000000026,-65.60000000000026,-67.10000000000026,control
EURUSD,1,2019-08-21,2019-08-27,5.60000000000116,4.10000000000116,2.6000000000011596,control
USDJPY,-1,2019-08-23,2019-09-02,-80.1000000000002,-81.6000000000002,-83.1000000000002,control
GBPUSD,1,2019-08-27,2019-09-03,-205.69999999999976,-207.19999999999976,-208.69999999999976,control
USDJPY,1,2019-09-03,2019-09-05,101.00000000000051,99.50000000000051,98.00000000000051,control
GBPUSD,1,2019-09-05,2019-09-23,93.10000000000151,91.60000000000151,90.10000000000151,control
USDJPY,1,2019-09-23,2019-09-24,-47.70000000000039,-49.20000000000039,-50.70000000000039,control
GBPUSD,1,2019-09-24,2019-09-26,-171.60000000000062,-173.10000000000062,-174.60000000000062,control
USDJPY,1,2019-09-26,2019-10-01,-8.99999999999892,-10.49999999999892,-11.99999999999892,control
GBPUSD,1,2019-10-01,2019-10-03,27.399999999999647,25.899999999999647,24.399999999999647,control
USDJPY,1,2019-10-03,2019-10-07,33.10000000000031,31.600000000000307,30.100000000000307,control
GBPUSD,1,2019-10-07,2019-10-08,-73.39999999999903,-74.89999999999903,-76.39999999999903,control
EURUSD,-1,2019-09-02,2019-10-09,-1.40000000000029,-2.90000000000029,-4.40000000000029,control
USDJPY,1,2019-10-08,2019-10-11,134.7999999999999,133.2999999999999,131.7999999999999,control
GBPUSD,-1,2019-10-09,2019-10-11,-442.8999999999994,-444.3999999999994,-445.8999999999994,control
EURUSD,-1,2019-10-11,2019-10-17,-87.40000000000191,-88.90000000000191,-90.40000000000191,control
USDJPY,-1,2019-10-17,2019-10-23,-5.299999999999727,-6.799999999999727,-8.299999999999727,control
EURUSD,-1,2019-10-23,2019-10-24,25.999999999999357,24.499999999999357,22.999999999999357,control
USDJPY,-1,2019-10-24,2019-11-06,-36.599999999999966,-38.099999999999966,-39.599999999999966,control
GBPUSD,1,2019-10-11,2019-11-18,303.8999999999992,302.3999999999992,300.8999999999992,control
USDJPY,1,2019-11-18,2019-11-20,-7.000000000000739,-8.500000000000739,-10.000000000000739,control
GBPUSD,1,2019-11-20,2019-11-25,-23.399999999997867,-24.899999999997867,-26.399999999997867,control
USDJPY,1,2019-11-25,2019-11-26,10.899999999999466,9.399999999999466,7.899999999999466,control
GBPUSD,1,2019-11-26,2019-11-27,55.000000000000604,53.500000000000604,52.000000000000604,control
USDJPY,1,2019-11-27,2019-12-03,-90.59999999999917,-92.09999999999917,-93.59999999999917,control
EURUSD,-1,2019-11-06,2019-12-04,-11.700000000001154,-13.200000000001154,-14.700000000001154,control
USDJPY,-1,2019-12-04,2019-12-17,-61.999999999999034,-63.499999999999034,-64.99999999999903,control
GBPUSD,1,2019-12-03,2019-12-20,9.399999999999409,7.899999999999409,6.399999999999409,control
EURUSD,-1,2019-12-17,2019-12-20,73.60000000000034,72.10000000000034,70.60000000000034,control
GBPUSD,1,2019-12-23,2019-12-24,23.299999999999432,21.799999999999432,20.299999999999432,control
EURUSD,-1,2019-12-23,2019-12-24,4.40000000000218,2.90000000000218,1.40000000000218,control
EURUSD,1,2019-12-24,2019-12-26,12.300000000000644,10.800000000000644,9.300000000000644,control
GBPUSD,-1,2019-12-24,2019-12-26,-35.199999999999676,-36.699999999999676,-38.199999999999676,control
GBPUSD,1,2019-12-26,2019-12-27,92.40000000000137,90.90000000000137,89.40000000000137,control
EURUSD,1,2019-12-27,2020-01-02,-3.7999999999982492,-5.299999999998249,-6.799999999998249,control
GBPUSD,1,2020-01-02,2020-01-06,31.89999999999804,30.39999999999804,28.89999999999804,control
USDJPY,-1,2019-12-26,2020-01-09,11.899999999999977,10.399999999999977,8.899999999999977,control
EURUSD,1,2020-01-06,2020-01-09,-91.699999999999,-93.199999999999,-94.699999999999,control
GBPUSD,-1,2020-01-09,2020-01-21,18.699999999998163,17.199999999998163,15.699999999998163,control
USDJPY,1,2020-01-09,2020-01-23,-2.899999999999636,-4.399999999999636,-5.899999999999636,control
GBPUSD,1,2020-01-23,2020-01-29,-103.40000000000015,-104.90000000000015,-106.40000000000015,control
USDJPY,1,2020-01-29,2020-02-03,-34.199999999999875,-35.699999999999875,-37.199999999999875,control
EURUSD,-1,2020-01-21,2020-02-04,38.49999999999909,36.99999999999909,35.49999999999909,control
GBPUSD,1,2020-02-03,2020-02-04,35.70000000000073,34.20000000000073,32.70000000000073,control
GBPUSD,-1,2020-02-04,2020-02-05,28.799999999999937,27.299999999999937,25.799999999999937,control
USDJPY,1,2020-02-04,2020-02-14,25.40000000000049,23.90000000000049,22.40000000000049,control
GBPUSD,1,2020-02-14,2020-02-19,-128.3999999999996,-129.8999999999996,-131.3999999999996,control
EURUSD,-1,2020-02-05,2020-02-28,-30.399999999999316,-31.899999999999316,-33.39999999999932,control
USDJPY,1,2020-02-19,2020-03-03,-423.49999999999994,-424.99999999999994,-426.49999999999994,control
GBPUSD,-1,2020-02-28,2020-03-04,-49.10000000000192,-50.60000000000192,-52.10000000000192,control
USDJPY,-1,2020-03-04,2020-03-16,163.70000000000005,162.20000000000005,160.70000000000005,control
EURUSD,1,2020-03-03,2020-03-20,-477.49999999999955,-478.99999999999955,-480.49999999999955,control
USDJPY,1,2020-03-20,2020-03-27,-287.9000000000005,-289.4000000000005,-290.9000000000005,control
EURUSD,1,2020-03-27,2020-03-31,-108.1999999999983,-109.6999999999983,-111.1999999999983,control
GBPUSD,-1,2020-03-16,2020-04-09,-184.80000000000052,-186.30000000000052,-187.80000000000052,control
USDJPY,1,2020-03-31,2020-04-13,26.500000000000057,25.000000000000057,23.500000000000057,control
EURUSD,-1,2020-04-09,2020-04-15,21.900000000001363,20.400000000001363,18.900000000001363,control
USDJPY,-1,2020-04-15,2020-04-24,-6.199999999999761,-7.699999999999761,-9.199999999999761,control
GBPUSD,1,2020-04-13,2020-04-27,-72.00000000000095,-73.50000000000095,-75.00000000000095,control
USDJPY,1,2020-04-27,2020-04-28,-34.70000000000084,-36.20000000000084,-37.70000000000084,control
EURUSD,-1,2020-04-24,2020-05-01,-155.79999999999927,-157.29999999999927,-158.79999999999927,control
GBPUSD,1,2020-04-28,2020-05-12,-165.30000000000155,-166.80000000000155,-168.30000000000155,control
USDJPY,-1,2020-05-01,2020-05-12,-20.09999999999934,-21.59999999999934,-23.09999999999934,control
USDJPY,1,2020-05-12,2020-05-15,4.900000000000659,3.4000000000006594,1.9000000000006594,control
EURUSD,1,2020-05-15,2020-05-18,95.20000000000195,93.70000000000195,92.20000000000195,control
USDJPY,1,2020-05-18,2020-05-19,39.99999999999915,38.49999999999915,36.99999999999915,control
GBPUSD,-1,2020-05-12,2020-06-09,-469.50000000000045,-471.00000000000045,-472.50000000000045,control
EURUSD,1,2020-05-19,2020-06-18,283.199999999999,281.699999999999,280.199999999999,control
GBPUSD,1,2020-06-18,2020-06-19,-74.49999999999956,-75.99999999999956,-77.49999999999956,control
USDJPY,-1,2020-06-09,2020-06-30,-18.000000000000682,-19.500000000000682,-21.000000000000682,control
GBPUSD,-1,2020-06-30,2020-07-02,-66.99999999999928,-68.49999999999928,-69.99999999999928,control
USDJPY,-1,2020-07-02,2020-07-07,-1.6000000000005343,-3.1000000000005343,-4.600000000000534,control
EURUSD,1,2020-06-19,2020-07-08,152.69999999999894,151.19999999999894,149.69999999999894,control
GBPUSD,-1,2020-07-07,2020-07-10,-76.89999999999974,-78.39999999999974,-79.89999999999974,control
USDJPY,1,2020-07-08,2020-07-13,3.7999999999996703,2.2999999999996703,0.7999999999996703,control
EURUSD,-1,2020-07-10,2020-07-13,-46.99999999999926,-48.49999999999926,-49.99999999999926,control
GBPUSD,1,2020-07-13,2020-07-14,-1.500000000000945,-3.000000000000945,-4.500000000000945,control
USDJPY,-1,2020-07-13,2020-07-14,6.000000000000227,4.500000000000227,3.0000000000002274,control
GBPUSD,-1,2020-07-14,2020-07-16,-0.20000000000131024,-1.7000000000013102,-3.2000000000013102,control
EURUSD,1,2020-07-14,2020-07-28,315.69999999999874,314.19999999999874,312.69999999999874,control
GBPUSD,1,2020-07-28,2020-07-29,64.29999999999936,62.79999999999936,61.29999999999936,control
EURUSD,1,2020-07-29,2020-08-03,-28.900000000000592,-30.400000000000592,-31.900000000000592,control
GBPUSD,1,2020-08-03,2020-08-05,38.800000000001056,37.300000000001056,35.800000000001056,control
EURUSD,1,2020-08-05,2020-08-11,-123.40000000000018,-124.90000000000018,-126.40000000000018,control
GBPUSD,1,2020-08-11,2020-08-18,190.60000000000076,189.10000000000076,187.60000000000076,control
EURUSD,1,2020-08-18,2020-08-19,-92.0999999999994,-93.5999999999994,-95.0999999999994,control
USDJPY,-1,2020-07-16,2020-08-25,85.99999999999994,84.49999999999994,82.99999999999994,control
GBPUSD,1,2020-08-19,2020-08-28,254.0999999999993,252.5999999999993,251.0999999999993,control
EURUSD,-1,2020-08-25,2020-08-31,-101.80000000000078,-103.30000000000078,-104.80000000000078,control
USDJPY,1,2020-08-28,2020-08-31,55.79999999999927,54.29999999999927,52.79999999999927,control
USDJPY,-1,2020-08-31,2020-09-03,-28.50000000000108,-30.00000000000108,-31.50000000000108,control
EURUSD,-1,2020-09-03,2020-09-07,37.59999999999985,36.09999999999985,34.59999999999985,control
GBPUSD,1,2020-08-31,2020-09-09,-366.40000000000003,-367.90000000000003,-369.40000000000003,control
USDJPY,-1,2020-09-07,2020-09-09,9.499999999999886,7.999999999999886,6.499999999999886,control
GBPUSD,-1,2020-09-09,2020-09-10,197.70000000000064,196.20000000000064,194.70000000000064,control
USDJPY,-1,2020-09-10,2020-09-11,-1.7000000000010118,-3.200000000001012,-4.700000000001012,control
EURUSD,1,2020-09-09,2020-09-16,12.800000000001699,11.300000000001699,9.800000000001699,control
GBPUSD,-1,2020-09-11,2020-09-17,-175.89999999999995,-177.39999999999995,-178.89999999999995,control
USDJPY,1,2020-09-16,2020-09-17,-20.699999999999363,-22.199999999999363,-23.699999999999363,control
USDJPY,-1,2020-09-17,2020-09-18,17.69999999999925,16.19999999999925,14.69999999999925,control
EURUSD,1,2020-09-17,2020-09-24,-176.8000000000014,-178.3000000000014,-179.8000000000014,control
USDJPY,1,2020-09-24,2020-10-06,21.399999999999864,19.899999999999864,18.399999999999864,control
EURUSD,1,2020-10-06,2020-10-08,24.800000000000377,23.300000000000377,21.800000000000377,control
GBPUSD,-1,2020-09-18,2020-10-09,-126.59999999999893,-128.09999999999894,-129.59999999999894,control
USDJPY,1,2020-10-08,2020-10-09,-39.70000000000056,-41.20000000000056,-42.70000000000056,control
EURUSD,-1,2020-10-09,2020-10-12,17.300000000000093,15.800000000000093,14.300000000000093,control
USDJPY,-1,2020-10-12,2020-10-13,-13.19999999999908,-14.69999999999908,-16.19999999999908,control
GBPUSD,1,2020-10-09,2020-10-16,-141.4000000000004,-142.9000000000004,-144.4000000000004,control
USDJPY,1,2020-10-16,2020-10-20,9.499999999999886,7.999999999999886,6.499999999999886,control
EURUSD,-1,2020-10-13,2020-10-21,-115.19999999999975,-116.69999999999975,-118.19999999999975,control
USDJPY,-1,2020-10-21,2020-11-03,12.699999999999534,11.199999999999534,9.699999999999534,control
EURUSD,-1,2020-11-03,2020-11-04,-9.399999999999409,-10.899999999999409,-12.399999999999409,control
USDJPY,-1,2020-11-04,2020-11-10,-77.40000000000009,-78.90000000000009,-80.40000000000009,control
EURUSD,-1,2020-11-10,2020-11-11,36.49999999999931,34.99999999999931,33.49999999999931,control
GBPUSD,1,2020-10-20,2020-12-02,417.6000000000002,416.1000000000002,414.6000000000002,control
EURUSD,1,2020-12-02,2020-12-07,-4.500000000000615,-6.000000000000615,-7.500000000000615,control
GBPUSD,1,2020-12-07,2020-12-08,-21.400000000000308,-22.900000000000308,-24.400000000000308,control
EURUSD,1,2020-12-08,2021-01-04,145.10000000000022,143.60000000000022,142.10000000000022,control
GBPUSD,1,2021-01-04,2021-01-06,39.80000000000094,38.30000000000094,36.80000000000094,control
EURUSD,1,2021-01-06,2021-01-08,-103.40000000000015,-104.90000000000015,-106.40000000000015,control
USDJPY,-1,2020-11-11,2021-01-15,155.8000000000007,154.3000000000007,152.8000000000007,control
GBPUSD,1,2021-01-08,2021-01-19,71.90000000000029,70.40000000000029,68.90000000000029,control
USDJPY,1,2021-01-19,2021-01-20,-36.299999999999955,-37.799999999999955,-39.299999999999955,control
EURUSD,-1,2021-01-15,2021-01-22,-93.79999999999943,-95.29999999999943,-96.79999999999943,control
USDJPY,-1,2021-01-22,2021-01-25,2.4999999999991473,0.9999999999991473,-0.5000000000008527,control
GBPUSD,1,2021-01-20,2021-01-29,47.699999999999406,46.199999999999406,44.699999999999406,control
USDJPY,1,2021-01-29,2021-02-09,-16.100000000000136,-17.600000000000136,-19.100000000000136,control
GBPUSD,1,2021-02-09,2021-02-17,44.200000000000905,42.700000000000905,41.200000000000905,control
USDJPY,1,2021-02-17,2021-02-22,-79.00000000000063,-80.50000000000063,-82.00000000000063,control
GBPUSD,1,2021-02-22,2021-03-01,-136.10000000000122,-137.60000000000122,-139.10000000000122,control
USDJPY,1,2021-03-01,2021-03-02,-7.30000000000075,-8.80000000000075,-10.30000000000075,control
GBPUSD,1,2021-03-02,2021-03-05,-122.80000000000068,-124.30000000000068,-125.80000000000068,control
EURUSD,-1,2021-01-25,2021-03-24,328.99999999999926,327.49999999999926,325.99999999999926,control
GBPUSD,-1,2021-03-24,2021-03-26,-104.69999999999979,-106.19999999999979,-107.69999999999979,control
EURUSD,-1,2021-03-26,2021-04-07,-73.49999999999967,-74.99999999999967,-76.49999999999967,control
USDJPY,1,2021-03-05,2021-04-14,53.69999999999919,52.19999999999919,50.69999999999919,control
EURUSD,1,2021-04-14,2021-04-15,-12.900000000000134,-14.400000000000134,-15.900000000000134,control
USDJPY,1,2021-04-15,2021-04-16,3.100000000000591,1.6000000000005912,0.10000000000059117,control
