position_id,symbol,account_currency,round_turn_account_per_lot,source_kind
848,USDJPY,USD,4.00000000,strategy_tester_simulation
850,USDJPY,USD,4.00000000,strategy_tester_simulation
852,USDJPY,USD,4.00000000,strategy_tester_simulation
854,USDJPY,USD,4.00000000,strategy_tester_simulation
856,USDJPY,USD,4.00000000,strategy_tester_simulation
858,USDJPY,USD,4.00000000,strategy_tester_simulation
86,USDJPY,USD,4.00000000,strategy_tester_simulation
860,USDJPY,USD,4.00000000,strategy_tester_simulation
862,USDJPY,USD,4.00000000,strategy_tester_simulation
864,USDJPY,USD,4.00000000,strategy_tester_simulation
866,USDJPY,USD,4.00000000,strategy_tester_simulation
868,USDJPY,USD,4.00000000,strategy_tester_simulation
870,USDJPY,USD,4.00000000,strategy_tester_simulation
872,USDJPY,USD,4.00000000,strategy_tester_simulation
874,USDJPY,USD,4.00000000,strategy_tester_simulation
876,USDJPY,USD,4.00000000,strategy_tester_simulation
878,USDJPY,USD,4.00000000,strategy_tester_simulation
88,USDJPY,USD,4.00000000,strategy_tester_simulation
880,USDJPY,USD,4.00000000,strategy_tester_simulation
882,USDJPY,USD,4.00000000,strategy_tester_simulation
884,USDJPY,USD,4.00000000,strategy_tester_simulation
886,USDJPY,USD,4.00000000,strategy_tester_simulation
888,USDJPY,USD,4.00000000,strategy_tester_simulation
890,USDJPY,USD,4.00000000,strategy_tester_simulation
892,USDJPY,USD,4.00000000,strategy_tester_simulation
894,USDJPY,USD,4.00000000,strategy_tester_simulation
