arm,date,window,direction,entry,exit,reason,r_pips,gross_r,net_r_x1,net_r_x1_5,net_r_x2
book_nostop,2015-06-05,13-17,1,1.10971,1.11249,WINDOW_END,78.5,0.3541,0.3350,0.3255,0.3159
book_nostop,2015-06-08,07-11,-1,1.11309,1.11306,WINDOW_END,57.9,0.0052,-0.0207,-0.0337,-0.0466
book_nostop,2015-06-08,13-17,1,1.11814,1.12325,WINDOW_END,66.1,0.7731,0.7504,0.7391,0.7277
book_nostop,2015-06-09,07-11,-1,1.12957,1.12654,WINDOW_END,54.5,0.5562,0.5287,0.5149,0.5011
book_nostop,2015-06-09,13-17,1,1.12259,1.12691,WINDOW_END,63.3,0.6828,0.6591,0.6472,0.6354
book_nostop,2015-06-10,07-11,-1,1.12982,1.12939,WINDOW_END,50.2,0.0857,0.0558,0.0408,0.0259
book_nostop,2015-06-10,13-17,1,1.13062,1.13032,WINDOW_END,69.6,-0.0431,-0.0647,-0.0754,-0.0862
book_nostop,2015-06-11,07-11,-1,1.12986,1.12661,WINDOW_END,48.7,0.6676,0.6368,0.6214,0.6060
book_nostop,2015-06-11,13-17,1,1.12525,1.12396,WINDOW_END,62.5,-0.2063,-0.2303,-0.2422,-0.2542
book_nostop,2015-06-12,07-11,-1,1.12189,1.11840,WINDOW_END,47.2,0.7397,0.7079,0.6920,0.6761
book_nostop,2015-06-12,13-17,1,1.12243,1.12729,WINDOW_END,59.4,0.8178,0.7926,0.7800,0.7674
book_nostop,2015-06-15,07-11,-1,1.12278,1.12165,WINDOW_END,51.6,0.2188,0.1898,0.1753,0.1607
book_nostop,2015-06-15,13-17,1,1.12235,1.12814,WINDOW_END,54.1,1.0711,1.0434,1.0295,1.0156
book_nostop,2015-06-16,07-11,-1,1.13148,1.12499,WINDOW_END,42.2,1.5392,1.5036,1.4858,1.4680
book_nostop,2015-06-16,13-17,1,1.12317,1.12417,WINDOW_END,53.5,0.1867,0.1587,0.1447,0.1307
book_nostop,2015-06-17,07-11,-1,1.12586,1.12519,WINDOW_END,32.9,0.2039,0.1583,0.1354,0.1126
book_nostop,2015-06-17,13-17,1,1.12665,1.12642,WINDOW_END,38.6,-0.0596,-0.0984,-0.1178,-0.1373
book_nostop,2015-06-18,07-11,-1,1.13459,1.13964,WINDOW_END,43.9,-1.1501,-1.1842,-1.2013,-1.2184
book_nostop,2015-06-18,13-17,1,1.13928,1.13729,WINDOW_END,53.7,-0.3705,-0.3985,-0.4124,-0.4264
book_nostop,2015-06-19,07-11,-1,1.13434,1.12991,WINDOW_END,44.0,1.0071,0.9730,0.9560,0.9389
book_nostop,2015-06-19,13-17,1,1.13144,1.13421,WINDOW_END,46.6,0.5939,0.5618,0.5457,0.5296
book_nostop,2015-06-22,07-11,-1,1.13941,1.13424,WINDOW_END,36.6,1.4113,1.3703,1.3499,1.3294
book_nostop,2015-06-22,13-17,1,1.13596,1.13629,WINDOW_END,47.4,0.0696,0.0380,0.0221,0.0063
book_nostop,2015-06-23,07-11,-1,1.12652,1.12196,WINDOW_END,48.2,0.9467,0.9155,0.9000,0.8844
book_nostop,2015-06-23,13-17,1,1.11680,1.11722,WINDOW_END,52.1,0.0805,0.0518,0.0374,0.0230
book_nostop,2015-06-24,07-11,-1,1.11974,1.12011,WINDOW_END,45.0,-0.0822,-0.1156,-0.1322,-0.1489
book_nostop,2015-06-24,13-17,1,1.11930,1.11845,WINDOW_END,54.0,-0.1574,-0.1851,-0.1990,-0.2129
book_nostop,2015-06-25,07-11,-1,1.11922,1.11969,WINDOW_END,39.5,-0.1190,-0.1569,-0.1759,-0.1949
book_nostop,2015-06-25,13-17,1,1.12037,1.12056,WINDOW_END,51.3,0.0371,0.0078,-0.0068,-0.0215
book_nostop,2015-06-26,07-11,-1,1.11981,1.12028,WINDOW_END,31.0,-0.1514,-0.1997,-0.2238,-0.2480
book_nostop,2015-06-26,13-17,1,1.11774,1.11549,WINDOW_END,35.0,-0.6425,-0.6854,-0.7068,-0.7282
book_nostop,2015-06-29,07-11,-1,1.10929,1.11231,WINDOW_END,75.9,-0.3980,-0.4178,-0.4276,-0.4375
book_nostop,2015-06-29,13-17,1,1.11256,1.12136,WINDOW_END,78.3,1.1236,1.1044,1.0948,1.0853
book_nostop,2015-06-30,07-11,-1,1.11637,1.11844,WINDOW_END,58.3,-0.3553,-0.3810,-0.3939,-0.4067
book_nostop,2015-06-30,13-17,1,1.12127,1.11520,WINDOW_END,68.8,-0.8818,-0.9036,-0.9145,-0.9254
book_nostop,2015-07-01,07-11,-1,1.11246,1.11095,WINDOW_END,42.7,0.3534,0.3183,0.3007,0.2832
book_nostop,2015-07-01,13-17,1,1.10958,1.10751,WINDOW_END,53.4,-0.3874,-0.4155,-0.4295,-0.4436
book_nostop,2015-07-02,07-11,-1,1.10750,1.10708,WINDOW_END,39.7,0.1057,0.0680,0.0491,0.0302
book_nostop,2015-07-02,13-17,1,1.10940,1.10951,WINDOW_END,48.4,0.0227,-0.0083,-0.0238,-0.0393
book_nostop,2015-07-03,07-11,-1,1.10939,1.11071,WINDOW_END,30.0,-0.4407,-0.4908,-0.5158,-0.5409
book_nostop,2015-07-03,13-17,1,1.10912,1.10715,WINDOW_END,31.1,-0.6337,-0.6819,-0.7060,-0.7302
book_nostop,2015-07-06,07-11,-1,1.10546,1.10308,WINDOW_END,62.0,0.3836,0.3595,0.3474,0.3353
book_nostop,2015-07-06,13-17,1,1.10321,1.10738,WINDOW_END,62.3,0.6691,0.6450,0.6330,0.6209
book_nostop,2015-07-07,07-11,-1,1.10263,1.09844,WINDOW_END,38.6,1.0853,1.0464,1.0270,1.0076
book_nostop,2015-07-07,13-17,1,1.09279,1.09389,WINDOW_END,54.8,0.2008,0.1734,0.1597,0.1460
book_nostop,2015-07-08,07-11,-1,1.10133,1.10107,WINDOW_END,50.8,0.0512,0.0216,0.0069,-0.0079
book_nostop,2015-07-08,13-17,1,1.10353,1.10489,WINDOW_END,54.8,0.2482,0.2208,0.2071,0.1934
book_nostop,2015-07-09,07-11,-1,1.10973,1.10407,WINDOW_END,45.8,1.2351,1.2024,1.1860,1.1697
book_nostop,2015-07-09,13-17,1,1.10348,1.10026,WINDOW_END,52.7,-0.6108,-0.6393,-0.6535,-0.6677
book_nostop,2015-07-10,07-11,-1,1.10942,1.11917,WINDOW_END,50.5,-1.9317,-1.9614,-1.9763,-1.9911
book_nostop,2015-07-10,13-17,1,1.11968,1.11281,WINDOW_END,62.2,-1.1052,-1.1293,-1.1414,-1.1534
book_nostop,2015-07-13,07-11,-1,1.11858,1.10662,WINDOW_END,59.6,2.0083,1.9831,1.9705,1.9579
book_nostop,2015-07-13,13-17,1,1.10590,1.10197,WINDOW_END,65.8,-0.5973,-0.6201,-0.6315,-0.6429
book_nostop,2015-07-14,07-11,-1,1.09781,1.10210,WINDOW_END,45.9,-0.9356,-0.9683,-0.9847,-1.0010
book_nostop,2015-07-14,13-17,1,1.10539,1.10095,WINDOW_END,53.7,-0.8270,-0.8549,-0.8689,-0.8829
book_nostop,2015-07-15,07-11,-1,1.10010,1.10191,WINDOW_END,36.4,-0.4973,-0.5385,-0.5591,-0.5797
book_nostop,2015-07-15,13-17,1,1.09727,1.09466,WINDOW_END,41.0,-0.6359,-0.6724,-0.6907,-0.7090
book_nostop,2015-07-16,07-11,-1,1.09314,1.08864,WINDOW_END,37.9,1.1884,1.1488,1.1290,1.1092
book_nostop,2015-07-16,13-17,1,1.08561,1.08751,WINDOW_END,44.3,0.4285,0.3947,0.3778,0.3608
book_nostop,2015-07-17,07-11,-1,1.08846,1.08811,WINDOW_END,33.2,0.1054,0.0602,0.0376,0.0151
book_nostop,2015-07-17,13-17,1,1.08650,1.08552,WINDOW_END,37.5,-0.2614,-0.3014,-0.3214,-0.3414
book_nostop,2015-07-20,07-11,-1,1.08407,1.08377,WINDOW_END,27.2,0.1104,0.0552,0.0276,0.0000
book_nostop,2015-07-20,13-17,1,1.08457,1.08406,WINDOW_END,31.4,-0.1624,-0.2102,-0.2341,-0.2580
book_nostop,2015-07-21,07-11,-1,1.08293,1.08577,WINDOW_END,28.0,-1.0155,-1.0691,-1.0959,-1.1228
book_nostop,2015-07-21,13-17,1,1.08573,1.09591,WINDOW_END,33.4,3.0468,3.0019,2.9794,2.9570
book_nostop,2015-07-22,07-11,-1,1.09557,1.09239,WINDOW_END,36.5,0.8709,0.8298,0.8093,0.7888
book_nostop,2015-07-22,13-17,1,1.09033,1.09027,WINDOW_END,40.0,-0.0150,-0.0525,-0.0713,-0.0900
book_nostop,2015-07-23,07-11,-1,1.09288,1.09961,WINDOW_END,30.6,-2.2004,-2.2494,-2.2739,-2.2985
book_nostop,2015-07-23,13-17,1,1.09645,1.09925,WINDOW_END,45.4,0.6167,0.5837,0.5672,0.5507
book_nostop,2015-07-24,07-11,-1,1.09868,1.09541,WINDOW_END,34.4,0.9518,0.9081,0.8863,0.8644
book_nostop,2015-07-24,13-17,1,1.09417,1.09770,WINDOW_END,42.0,0.8411,0.8053,0.7875,0.7696
book_nostop,2015-07-27,07-11,-1,1.10282,1.10671,WINDOW_END,33.5,-1.1625,-1.2073,-1.2297,-1.2521
book_nostop,2015-07-27,13-17,1,1.10705,1.11128,WINDOW_END,45.8,0.9230,0.8903,0.8739,0.8575
book_nostop,2015-07-28,07-11,-1,1.10560,1.10302,WINDOW_END,33.8,0.7629,0.7185,0.6964,0.6742
book_nostop,2015-07-28,13-17,1,1.10336,1.10472,WINDOW_END,35.3,0.3853,0.3428,0.3216,0.3003
book_nostop,2015-07-29,07-11,-1,1.10466,1.10514,WINDOW_END,29.2,-0.1644,-0.2158,-0.2415,-0.2672
book_nostop,2015-07-29,13-17,1,1.10483,1.10348,WINDOW_END,36.2,-0.3730,-0.4144,-0.4351,-0.4559
book_nostop,2015-07-30,07-11,-1,1.09648,1.09616,WINDOW_END,37.2,0.0861,0.0457,0.0256,0.0054
book_nostop,2015-07-30,13-17,1,1.09523,1.09127,WINDOW_END,40.3,-0.9834,-1.0207,-1.0393,-1.0579
book_nostop,2015-07-31,07-11,-1,1.09533,1.09789,WINDOW_END,32.3,-0.7927,-0.8391,-0.8624,-0.8856
book_nostop,2015-07-31,13-17,1,1.10549,1.10024,WINDOW_END,52.7,-0.9960,-1.0245,-1.0387,-1.0529
book_nostop,2015-08-03,07-11,-1,1.09935,1.09632,WINDOW_END,43.4,0.6979,0.6634,0.6461,0.6288
book_nostop,2015-08-03,13-17,1,1.09600,1.09602,WINDOW_END,43.0,0.0047,-0.0302,-0.0477,-0.0651
book_nostop,2015-08-04,07-11,-1,1.09563,1.09764,WINDOW_END,30.4,-0.6603,-0.7096,-0.7343,-0.7589
book_nostop,2015-08-04,13-17,1,1.09694,1.09618,WINDOW_END,31.2,-0.2433,-0.2913,-0.3153,-0.3393
book_nostop,2015-08-05,07-11,-1,1.08726,1.08667,WINDOW_END,32.1,0.1838,0.1371,0.1137,0.0903
book_nostop,2015-08-05,13-17,1,1.08981,1.08726,WINDOW_END,40.3,-0.6326,-0.6698,-0.6884,-0.7070
book_nostop,2015-08-06,07-11,-1,1.09103,1.09058,WINDOW_END,35.9,0.1253,0.0836,0.0627,0.0418
book_nostop,2015-08-06,13-17,1,1.08831,1.09249,WINDOW_END,39.2,1.0657,1.0275,1.0083,0.9892
book_nostop,2015-08-07,07-11,-1,1.09160,1.09278,WINDOW_END,27.5,-0.4284,-0.4829,-0.5101,-0.5373
book_nostop,2015-08-07,13-17,1,1.08586,1.09586,WINDOW_END,45.2,2.2147,2.1815,2.1649,2.1483
book_nostop,2015-08-10,07-11,-1,1.09580,1.09321,WINDOW_END,35.0,0.7394,0.6965,0.6751,0.6537
book_nostop,2015-08-10,13-17,1,1.09498,1.10240,WINDOW_END,39.9,1.8614,1.8238,1.8050,1.7862
book_nostop,2015-08-11,07-11,-1,1.09666,1.10340,WINDOW_END,38.5,-1.7503,-1.7893,-1.8087,-1.8282
book_nostop,2015-08-11,13-17,1,1.10723,1.10188,WINDOW_END,47.8,-1.1199,-1.1513,-1.1670,-1.1827
book_nostop,2015-08-12,07-11,-1,1.10741,1.11433,WINDOW_END,37.6,-1.8402,-1.8800,-1.9000,-1.9199
book_nostop,2015-08-12,13-17,1,1.11462,1.11750,WINDOW_END,45.6,0.6315,0.5986,0.5822,0.5657
book_nostop,2015-08-13,07-11,-1,1.11270,1.11135,WINDOW_END,40.8,0.3305,0.2938,0.2754,0.2571
book_nostop,2015-08-13,13-17,1,1.10983,1.11390,WINDOW_END,41.7,0.9755,0.9395,0.9215,0.9036
book_nostop,2015-08-14,07-11,-1,1.11628,1.11740,WINDOW_END,32.1,-0.3492,-0.3959,-0.4193,-0.4427
book_nostop,2015-08-14,13-17,1,1.11529,1.11388,WINDOW_END,40.7,-0.3462,-0.3830,-0.4015,-0.4199
book_nostop,2015-08-17,07-11,-1,1.10982,1.10862,WINDOW_END,32.4,0.3707,0.3244,0.3012,0.2780
book_nostop,2015-08-17,13-17,1,1.11087,1.10786,WINDOW_END,41.1,-0.7315,-0.7680,-0.7862,-0.8044
book_nostop,2015-08-18,07-11,-1,1.10727,1.10624,WINDOW_END,28.9,0.3560,0.3041,0.2782,0.2523
book_nostop,2015-08-18,13-17,1,1.10312,1.10308,WINDOW_END,36.0,-0.0111,-0.0528,-0.0736,-0.0944
book_nostop,2015-08-19,07-11,-1,1.10655,1.10391,WINDOW_END,26.7,0.9902,0.9340,0.9058,0.8777
book_nostop,2015-08-19,13-17,1,1.10366,1.10576,WINDOW_END,34.4,0.6098,0.5663,0.5445,0.5227
book_nostop,2015-08-20,07-11,-1,1.11347,1.11764,WINDOW_END,35.6,-1.1703,-1.2124,-1.2334,-1.2545
book_nostop,2015-08-20,13-17,1,1.11550,1.11934,WINDOW_END,42.7,0.9003,0.8652,0.8476,0.8300
book_nostop,2015-08-21,07-11,-1,1.12826,1.12926,WINDOW_END,38.7,-0.2584,-0.2971,-0.3165,-0.3359
book_nostop,2015-08-21,13-17,1,1.12865,1.13613,WINDOW_END,45.4,1.6475,1.6145,1.5979,1.5814
book_nostop,2015-08-24,07-11,-1,1.14647,1.14905,WINDOW_END,63.5,-0.4065,-0.4301,-0.4419,-0.4537
book_nostop,2015-08-24,13-17,1,1.15481,1.15284,WINDOW_END,73.9,-0.2665,-0.2868,-0.2970,-0.3071
book_nostop,2015-08-25,07-11,-1,1.15674,1.14952,WINDOW_END,80.9,0.8928,0.8742,0.8650,0.8557
book_nostop,2015-08-25,13-17,1,1.14735,1.14228,WINDOW_END,87.9,-0.5765,-0.5936,-0.6021,-0.6106
book_nostop,2015-08-26,07-11,-1,1.14965,1.14209,WINDOW_END,73.5,1.0284,1.0080,0.9978,0.9876
book_nostop,2015-08-26,13-17,1,1.13789,1.13844,WINDOW_END,76.2,0.0722,0.0525,0.0427,0.0328
book_nostop,2015-08-27,07-11,-1,1.13294,1.12859,WINDOW_END,54.9,0.7926,0.7653,0.7516,0.7380
book_nostop,2015-08-27,13-17,1,1.12433,1.12358,WINDOW_END,60.7,-0.1236,-0.1483,-0.1607,-0.1731
book_nostop,2015-08-28,07-11,-1,1.12632,1.12793,WINDOW_END,44.2,-0.3644,-0.3983,-0.4153,-0.4323
book_nostop,2015-08-28,13-17,1,1.12441,1.11841,WINDOW_END,50.1,-1.1979,-1.2279,-1.2429,-1.2578
book_nostop,2015-08-31,07-11,-1,1.12236,1.12094,WINDOW_END,47.1,0.3014,0.2696,0.2537,0.2377
book_nostop,2015-08-31,13-17,1,1.12258,1.12040,WINDOW_END,45.0,-0.4849,-0.5183,-0.5350,-0.5517
book_nostop,2015-09-01,07-11,-1,1.12828,1.12703,WINDOW_END,40.5,0.3083,0.2713,0.2528,0.2343
book_nostop,2015-09-01,13-17,1,1.12607,1.12702,WINDOW_END,53.4,0.1778,0.1498,0.1357,0.1217
book_nostop,2015-09-02,07-11,-1,1.12802,1.12671,WINDOW_END,46.4,0.2826,0.2502,0.2340,0.2179
book_nostop,2015-09-02,13-17,1,1.12400,1.12347,WINDOW_END,50.7,-0.1045,-0.1341,-0.1489,-0.1636
book_nostop,2015-09-03,07-11,-1,1.12200,1.12236,WINDOW_END,33.5,-0.1074,-0.1522,-0.1746,-0.1970
book_nostop,2015-09-03,13-17,1,1.11188,1.11166,WINDOW_END,49.0,-0.0449,-0.0754,-0.0907,-0.1060
book_nostop,2015-09-04,07-11,-1,1.11310,1.11355,WINDOW_END,36.1,-0.1248,-0.1664,-0.1872,-0.2080
book_nostop,2015-09-04,13-17,1,1.11290,1.11433,WINDOW_END,46.2,0.3096,0.2772,0.2609,0.2447
book_nostop,2015-09-07,07-11,-1,1.11382,1.11493,WINDOW_END,39.4,-0.2820,-0.3201,-0.3392,-0.3582
book_nostop,2015-09-07,13-17,1,1.11475,1.11680,WINDOW_END,37.6,0.5449,0.5051,0.4851,0.4652
book_nostop,2015-09-08,07-11,-1,1.11993,1.11556,WINDOW_END,34.3,1.2758,1.2320,1.2101,1.1882
book_nostop,2015-09-08,13-17,1,1.11733,1.11837,WINDOW_END,36.0,0.2886,0.2470,0.2261,0.2053
book_nostop,2015-09-09,07-11,-1,1.11560,1.11497,WINDOW_END,32.3,0.1949,0.1485,0.1253,0.1021
book_nostop,2015-09-09,13-17,1,1.11322,1.11595,WINDOW_END,39.3,0.6947,0.6565,0.6375,0.6184
book_nostop,2015-09-10,07-11,-1,1.12100,1.11902,WINDOW_END,43.0,0.4600,0.4252,0.4077,0.3903
book_nostop,2015-09-10,13-17,1,1.12109,1.12631,WINDOW_END,45.8,1.1398,1.1071,1.0907,1.0743
book_nostop,2015-09-11,07-11,-1,1.12842,1.12687,WINDOW_END,36.0,0.4311,0.3893,0.3685,0.3476
book_nostop,2015-09-11,13-17,1,1.12782,1.13445,WINDOW_END,39.6,1.6723,1.6345,1.6156,1.5967
book_nostop,2015-09-14,07-11,-1,1.13633,1.13212,WINDOW_END,33.3,1.2635,1.2185,1.1960,1.1735
book_nostop,2015-09-14,13-17,1,1.13016,1.13185,WINDOW_END,36.8,0.4588,0.4181,0.3977,0.3774
book_nostop,2015-09-15,07-11,-1,1.12880,1.13039,WINDOW_END,31.1,-0.5109,-0.5591,-0.5832,-0.6073
book_nostop,2015-09-15,13-17,1,1.13038,1.12827,WINDOW_END,37.2,-0.5672,-0.6075,-0.6277,-0.6478
book_nostop,2015-09-16,07-11,-1,1.12764,1.12227,WINDOW_END,29.7,1.8090,1.7584,1.7332,1.7079
book_nostop,2015-09-16,13-17,1,1.12675,1.13088,WINDOW_END,39.5,1.0446,1.0066,0.9877,0.9687
book_nostop,2015-09-17,07-11,-1,1.13024,1.13244,WINDOW_END,31.7,-0.6934,-0.7407,-0.7643,-0.7879
book_nostop,2015-09-17,13-17,1,1.13276,1.13040,WINDOW_END,34.5,-0.6839,-0.7274,-0.7492,-0.7709
book_nostop,2015-09-18,07-11,-1,1.13964,1.14239,WINDOW_END,43.3,-0.6344,-0.6690,-0.6863,-0.7036
book_nostop,2015-09-18,13-17,1,1.14223,1.13667,WINDOW_END,45.5,-1.2229,-1.2559,-1.2724,-1.2889
book_nostop,2015-09-21,07-11,-1,1.13024,1.12812,WINDOW_END,42.9,0.4944,0.4595,0.4420,0.4245
book_nostop,2015-09-21,13-17,1,1.12447,1.12121,WINDOW_END,44.6,-0.7302,-0.7638,-0.7806,-0.7974
book_nostop,2015-09-22,07-11,-1,1.11722,1.11585,WINDOW_END,33.2,0.4131,0.3678,0.3452,0.3226
book_nostop,2015-09-22,13-17,1,1.11542,1.11237,WINDOW_END,39.6,-0.7711,-0.8091,-0.8280,-0.8470
book_nostop,2015-09-23,07-11,-1,1.11389,1.11605,WINDOW_END,33.6,-0.6422,-0.6868,-0.7091,-0.7314
book_nostop,2015-09-23,13-17,1,1.11310,1.11730,WINDOW_END,46.6,0.9006,0.8685,0.8524,0.8363
book_nostop,2015-09-24,07-11,-1,1.12033,1.12293,WINDOW_END,43.1,-0.6035,-0.6383,-0.6557,-0.6731
book_nostop,2015-09-24,13-17,1,1.12509,1.12542,WINDOW_END,47.8,0.0690,0.0376,0.0220,0.0063
book_nostop,2015-09-25,07-11,-1,1.11619,1.11700,WINDOW_END,43.5,-0.1862,-0.2207,-0.2379,-0.2552
book_nostop,2015-09-25,13-17,1,1.11563,1.11856,WINDOW_END,49.0,0.5984,0.5677,0.5524,0.5371
book_nostop,2015-09-28,07-11,-1,1.11674,1.11784,WINDOW_END,39.7,-0.2771,-0.3149,-0.3338,-0.3527
book_nostop,2015-09-28,13-17,1,1.11565,1.12381,WINDOW_END,41.7,1.9547,1.9188,1.9008,1.8828
book_nostop,2015-09-29,07-11,-1,1.12678,1.12351,WINDOW_END,35.6,0.9195,0.8773,0.8562,0.8351
book_nostop,2015-09-29,13-17,1,1.12047,1.12603,WINDOW_END,43.4,1.2802,1.2457,1.2284,1.2111
book_nostop,2015-09-30,07-11,-1,1.12201,1.12149,WINDOW_END,34.9,0.1488,0.1059,0.0844,0.0630
book_nostop,2015-09-30,13-17,1,1.11936,1.11817,WINDOW_END,37.7,-0.3161,-0.3559,-0.3758,-0.3957
book_nostop,2015-10-01,07-11,-1,1.11409,1.11467,WINDOW_END,28.7,-0.2019,-0.2541,-0.2802,-0.3063
book_nostop,2015-10-01,13-17,1,1.11620,1.11959,WINDOW_END,33.5,1.0106,0.9659,0.9435,0.9212
book_nostop,2015-10-02,07-11,-1,1.11735,1.11618,WINDOW_END,27.7,0.4223,0.3682,0.3411,0.3141
book_nostop,2015-10-02,13-17,1,1.12865,1.12412,WINDOW_END,48.0,-0.9444,-0.9757,-0.9913,-1.0070
book_nostop,2015-10-05,07-11,-1,1.12352,1.12443,WINDOW_END,40.5,-0.2246,-0.2617,-0.2802,-0.2987
book_nostop,2015-10-05,13-17,1,1.12114,1.11866,WINDOW_END,49.1,-0.5048,-0.5353,-0.5506,-0.5659
book_nostop,2015-10-06,07-11,-1,1.11865,1.12153,WINDOW_END,33.2,-0.8674,-0.9126,-0.9352,-0.9578
book_nostop,2015-10-06,13-17,1,1.12066,1.12630,WINDOW_END,36.5,1.5450,1.5039,1.4833,1.4628
book_nostop,2015-10-07,07-11,-1,1.12522,1.12544,WINDOW_END,28.3,-0.0777,-0.1306,-0.1571,-0.1836
book_nostop,2015-10-07,13-17,1,1.12557,1.12427,WINDOW_END,34.7,-0.3743,-0.4175,-0.4391,-0.4607
book_nostop,2015-10-08,07-11,-1,1.12615,1.12931,WINDOW_END,28.1,-1.1251,-1.1786,-1.2053,-1.2320
book_nostop,2015-10-08,13-17,1,1.12597,1.12821,WINDOW_END,38.2,0.5867,0.5474,0.5278,0.5081
book_nostop,2015-10-09,07-11,-1,1.12795,1.13626,WINDOW_END,31.0,-2.6765,-2.7248,-2.7490,-2.7732
book_nostop,2015-10-09,13-17,1,1.13688,1.13800,WINDOW_END,43.8,0.2555,0.2213,0.2042,0.1871
book_nostop,2015-10-12,07-11,-1,1.13653,1.13681,WINDOW_END,28.5,-0.0984,-0.1511,-0.1774,-0.2037
book_nostop,2015-10-12,13-17,1,1.13675,1.13785,WINDOW_END,30.0,0.3670,0.3169,0.2919,0.2669
book_nostop,2015-10-13,07-11,-1,1.13756,1.13800,WINDOW_END,26.3,-0.1671,-0.2241,-0.2526,-0.2810
book_nostop,2015-10-13,13-17,1,1.13913,1.13894,WINDOW_END,35.6,-0.0534,-0.0956,-0.1167,-0.1378
book_nostop,2015-10-14,07-11,-1,1.14007,1.14058,WINDOW_END,26.2,-0.1946,-0.2519,-0.2805,-0.3091
book_nostop,2015-10-14,13-17,1,1.14425,1.14441,WINDOW_END,32.8,0.0488,0.0031,-0.0198,-0.0427
book_nostop,2015-10-15,07-11,-1,1.14800,1.14345,WINDOW_END,30.5,1.4937,1.4445,1.4198,1.3952
book_nostop,2015-10-15,13-17,1,1.13825,1.14002,WINDOW_END,44.1,0.4018,0.3677,0.3507,0.3337
book_nostop,2015-10-16,07-11,-1,1.13843,1.13425,WINDOW_END,30.7,1.3632,1.3143,1.2898,1.2654
book_nostop,2015-10-16,13-17,1,1.13587,1.13808,WINDOW_END,36.1,0.6129,0.5713,0.5505,0.5297
book_nostop,2015-10-19,07-11,-1,1.13731,1.13204,WINDOW_END,30.4,1.7358,1.6864,1.6616,1.6369
book_nostop,2015-10-19,13-17,1,1.13340,1.13211,WINDOW_END,34.7,-0.3722,-0.4155,-0.4372,-0.4588
book_nostop,2015-10-20,07-11,-1,1.13293,1.13814,WINDOW_END,21.6,-2.4169,-2.4865,-2.5213,-2.5561
book_nostop,2015-10-20,13-17,1,1.13647,1.13514,WINDOW_END,27.9,-0.4763,-0.5301,-0.5569,-0.5838
book_nostop,2015-10-21,07-11,-1,1.13475,1.13582,WINDOW_END,23.3,-0.4589,-0.5233,-0.5555,-0.5876
book_nostop,2015-10-21,13-17,1,1.13539,1.13454,WINDOW_END,28.6,-0.2977,-0.3503,-0.3765,-0.4028
book_nostop,2015-10-22,07-11,-1,1.13398,1.13139,WINDOW_END,24.3,1.0661,1.0043,0.9735,0.9426
book_nostop,2015-10-22,13-17,1,1.11964,1.11365,WINDOW_END,46.3,-1.2929,-1.3253,-1.3415,-1.3577
book_nostop,2015-10-23,07-11,-1,1.11125,1.10908,WINDOW_END,41.0,0.5292,0.4927,0.4744,0.4561
book_nostop,2015-10-23,13-17,1,1.10464,1.10154,WINDOW_END,55.3,-0.5610,-0.5881,-0.6017,-0.6152
book_nostop,2015-10-26,07-11,-1,1.10313,1.10334,WINDOW_END,35.2,-0.0596,-0.1022,-0.1235,-0.1447
book_nostop,2015-10-26,13-17,1,1.10159,1.10519,WINDOW_END,35.8,1.0053,0.9634,0.9425,0.9216
book_nostop,2015-10-27,07-11,-1,1.10591,1.10555,WINDOW_END,27.5,0.1311,0.0765,0.0492,0.0219
book_nostop,2015-10-27,13-17,1,1.10498,1.10379,WINDOW_END,31.2,-0.3816,-0.4297,-0.4538,-0.4778
book_nostop,2015-10-28,07-11,-1,1.10400,1.10644,WINDOW_END,25.9,-0.9416,-0.9994,-1.0284,-1.0573
book_nostop,2015-10-28,13-17,1,1.10877,1.10703,WINDOW_END,31.5,-0.5527,-0.6004,-0.6242,-0.6480
book_nostop,2015-10-29,07-11,-1,1.09360,1.09698,WINDOW_END,40.3,-0.8385,-0.8757,-0.8943,-0.9129
book_nostop,2015-10-29,13-17,1,1.09351,1.09617,WINDOW_END,44.7,0.5951,0.5615,0.5447,0.5280
book_nostop,2015-10-30,07-11,-1,1.09912,1.10031,WINDOW_END,39.3,-0.3030,-0.3412,-0.3603,-0.3794
book_nostop,2015-10-30,13-17,1,1.10075,1.10198,WINDOW_END,42.7,0.2881,0.2530,0.2354,0.2179
book_nostop,2015-11-02,07-11,-1,1.10256,1.10256,WINDOW_END,36.4,-0.0000,-0.0412,-0.0618,-0.0824
book_nostop,2015-11-02,13-17,1,1.10342,1.10237,WINDOW_END,42.6,-0.2464,-0.2816,-0.2992,-0.3167
book_nostop,2015-11-03,07-11,-1,1.10251,1.09726,WINDOW_END,25.0,2.1021,2.0420,2.0120,1.9819
book_nostop,2015-11-03,13-17,1,1.09780,1.09446,WINDOW_END,28.9,-1.1540,-1.2058,-1.2317,-1.2576
book_nostop,2015-11-04,07-11,-1,1.09481,1.09230,WINDOW_END,26.5,0.9464,0.8898,0.8616,0.8333
book_nostop,2015-11-04,13-17,1,1.09334,1.08592,WINDOW_END,29.0,-2.5615,-2.6133,-2.6391,-2.6650
book_nostop,2015-11-05,07-11,-1,1.08622,1.08610,WINDOW_END,25.7,0.0467,-0.0117,-0.0408,-0.0700
book_nostop,2015-11-05,13-17,1,1.08783,1.08683,WINDOW_END,36.7,-0.2721,-0.3129,-0.3333,-0.3537
