sample_id,reference_timestamp,future_timestamp,symbol,side,reference_side,reference_price,future_quote_price,pip_size,latency_ms,actual_delay_ms
Q000054-BUY,2026-07-14T16:49:41.042,2026-07-14T16:49:42.141,XAUUSD,BUY,ask,4081.06000000,4081.49000000,0.01000000,1000,1099
Q000054-SELL,2026-07-14T16:49:41.042,2026-07-14T16:49:42.141,XAUUSD,SELL,bid,4080.54000000,4080.95000000,0.01000000,1000,1099
Q000055-BUY,2026-07-14T16:49:42.141,2026-07-14T16:49:43.193,XAUUSD,BUY,ask,4081.49000000,4081.59000000,0.01000000,1000,1052
Q000055-SELL,2026-07-14T16:49:42.141,2026-07-14T16:49:43.193,XAUUSD,SELL,bid,4080.95000000,4081.07000000,0.01000000,1000,1052
Q000056-BUY,2026-07-14T16:49:43.193,2026-07-14T16:49:44.323,XAUUSD,BUY,ask,4081.59000000,4081.14000000,0.01000000,1000,1130
Q000056-SELL,2026-07-14T16:49:43.193,2026-07-14T16:49:44.323,XAUUSD,SELL,bid,4081.07000000,4080.62000000,0.01000000,1000,1130
Q000057-BUY,2026-07-14T16:49:46.303,2026-07-14T16:49:47.540,XAUUSD,BUY,ask,4081.26000000,4081.77000000,0.01000000,1000,1237
Q000057-SELL,2026-07-14T16:49:46.303,2026-07-14T16:49:47.540,XAUUSD,SELL,bid,4080.75000000,4081.23000000,0.01000000,1000,1237
Q000058-BUY,2026-07-14T16:49:47.540,2026-07-14T16:49:48.653,XAUUSD,BUY,ask,4081.77000000,4081.85000000,0.01000000,1000,1113
Q000058-SELL,2026-07-14T16:49:47.540,2026-07-14T16:49:48.653,XAUUSD,SELL,bid,4081.23000000,4081.32000000,0.01000000,1000,1113
Q000059-BUY,2026-07-14T16:49:48.653,2026-07-14T16:49:49.735,XAUUSD,BUY,ask,4081.85000000,4081.76000000,0.01000000,1000,1082
Q000059-SELL,2026-07-14T16:49:48.653,2026-07-14T16:49:49.735,XAUUSD,SELL,bid,4081.32000000,4081.22000000,0.01000000,1000,1082
Q000060-BUY,2026-07-14T16:49:49.735,2026-07-14T16:49:50.802,XAUUSD,BUY,ask,4081.76000000,4081.38000000,0.01000000,1000,1067
Q000060-SELL,2026-07-14T16:49:49.735,2026-07-14T16:49:50.802,XAUUSD,SELL,bid,4081.22000000,4080.86000000,0.01000000,1000,1067
Q000061-BUY,2026-07-14T16:49:50.802,2026-07-14T16:49:51.890,XAUUSD,BUY,ask,4081.38000000,4081.39000000,0.01000000,1000,1088
Q000061-SELL,2026-07-14T16:49:50.802,2026-07-14T16:49:51.890,XAUUSD,SELL,bid,4080.86000000,4080.88000000,0.01000000,1000,1088
